"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES"
"ZI000067964","1967-05-18","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  206",",,I","   89",",,I","  153","H,,S"
"ZI000067964","1967-05-19","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  200",",,I","   67",",,I","  146","H,,S"
"ZI000067964","1967-05-20","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  233",",,I","   61",",,I","  164","H,,S"
"ZI000067964","1967-05-21","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  244",",,I","   56",",,I","  173","H,,S"
"ZI000067964","1967-05-22","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  239",",,I","  100",",,I","  188","H,,S"
"ZI000067964","1967-05-23","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  206",",,I","  111",",,I","  159","H,,S"
"ZI000067964","1967-05-24","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  211",",,I","   94",",,I","  156","H,,S"
"ZI000067964","1967-05-25","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  233",",,I","   78",",,I","  161","H,,S"
"ZI000067964","1967-05-26","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  233",",,I","   94",",,I","  172","H,,S"
"ZI000067964","1967-05-27","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  244",",,I","   72",",,I","  171","H,,S"
"ZI000067964","1967-05-28","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  256",",,I","   83",",,I","  190","H,,S"
"ZI000067964","1967-05-29","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  217",",,I","  122",",,I","  169","H,,S"
"ZI000067964","1967-05-30","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  250",",,I","  100",",,I","  183","H,,S"
"ZI000067964","1967-05-31","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  256",",,I","   78",",,I","  183","H,,S"
"ZI000067964","1967-06-01","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  244",",,I","   94",",,I","  181","H,,S"
"ZI000067964","1967-06-02","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  217",",,I","   50",",,I","  144","H,,S"
"ZI000067964","1967-06-03","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  222",",,I","   56",",,I","  144","H,,S"
"ZI000067964","1967-06-04","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  244",",,I","   72",",,I","  162","H,,S"
"ZI000067964","1967-06-05","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  244",",,I","   72",",,I","  168","H,,S"
"ZI000067964","1967-06-06","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  217",",,I","   72",",,I","  144","H,,S"
"ZI000067964","1967-06-07","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  217",",,I","   50",",,I","  147","H,,S"
"ZI000067964","1967-06-08","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  256",",,I","   67",",,I","  178","H,,S"
"ZI000067964","1967-06-09","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  256",",,I","   89",",,I","  184","H,,S"
"ZI000067964","1967-06-10","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  256",",,I","   61",",,I","  175","H,,S"
"ZI000067964","1967-06-11","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  256",",,I","   61",",,I","  173","H,,S"
"ZI000067964","1967-06-12","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  233",",,I","   78",",,I","  153","H,,S"
"ZI000067964","1967-06-13","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  228",",,I","   78",",,I","  159","H,,S"
"ZI000067964","1967-06-14","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","   71",",,I","  150",",,I","   83",",,I","  117","H,,S"
"ZI000067964","1967-06-15","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  150",",,I","   94",",,I","  113","H,,S"
"ZI000067964","1967-06-16","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  200",",,I","   56",",,I","  132","H,,S"
"ZI000067964","1967-06-17","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  206",",,I","   67",",,I","  143","H,,S"
"ZI000067964","1967-06-18","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  222",",,I","   67",",,I","  152","H,,S"
"ZI000067964","1967-06-19","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  228",",,I","   72",",,I","  164","H,,S"
"ZI000067964","1967-06-20","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  228",",,I","   83",",,I","  164","H,,S"
"ZI000067964","1967-06-21","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  200",",,I","  117",",,I","  161","H,,S"
"ZI000067964","1967-06-22","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  211",",,I","   94",",,I","  154","H,,S"
"ZI000067964","1967-06-23","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  217",",,I","   72",",,I","  158","H,,S"
"ZI000067964","1967-06-24","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  217",",,I","   89",",,I","  162","H,,S"
"ZI000067964","1967-06-25","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","   10",",,I","  172",",,I","   89",",,I","  147","H,,S"
"ZI000067964","1967-06-26","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    3",",,I","  156",",,I","  106",",,I","  131","H,,S"
"ZI000067964","1967-06-27","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  183",",,I","  106",",,I","  150","H,,S"
"ZI000067964","1967-06-28","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  200",",,I","  117",",,I","  164","H,,S"
"ZI000067964","1967-06-29","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  206",",,I","  122",",,I","  162","H,,S"
"ZI000067964","1967-06-30","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  217",",,I","   72",",,I","  151","H,,S"
"ZI000067964","1967-07-01","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  189",",,I","   72",",,I","  138","H,,S"
"ZI000067964","1967-07-02","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  183",",,I","   83",",,I","  143","H,,S"
"ZI000067964","1967-07-03","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  178",",,I","  100",",,I","  140","H,,S"
"ZI000067964","1967-07-04","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  194",",,I","   83",",,I","  154","H,,S"
"ZI000067964","1967-07-05","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  161",",,I","  106",",,I","  132","H,,S"
"ZI000067964","1967-07-06","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  178",",,I","   72",",,I","  128","H,,S"
"ZI000067964","1967-07-07","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  183",",,I","   72",",,I","  140","H,,S"
"ZI000067964","1967-07-08","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI",,,"  200",",,I","   83",",,I","  149","H,,S"
"ZI000067964","1967-07-09","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI",,,"  144",",,I","   72",",,I","  103","H,,S"
"ZI000067964","1967-07-10","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI",,,"  133",",,I","   56",",,I","   94","H,,S"
"ZI000067964","1967-07-11","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  144",",,I","   44",",,I","  104","H,,S"
"ZI000067964","1967-07-12","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  178",",,I","   44",",,I","  123","H,,S"
"ZI000067964","1967-07-13","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  206",",,I","   33",",,I","  134","H,,S"
"ZI000067964","1967-07-14","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI",,,"  206",",,I","   61",",,I","  142","H,,S"
"ZI000067964","1967-07-15","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI",,,"  111",",,I",,,"   84","H,,S"
"ZI000067964","1967-07-16","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  167",",,I","   28",",,I","  101","H,,S"
"ZI000067964","1967-07-17","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  183",",,I","   28",",,I","  116","H,,S"
"ZI000067964","1967-07-18","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  189",",,I","   22",",,I","  122","H,,S"
"ZI000067964","1967-07-19","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  200",",,I","   28",",,I","  129","H,,S"
"ZI000067964","1967-07-20","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  239",",,I","   39",",,I","  154","H,,S"
"ZI000067964","1967-07-21","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  228",",,I","   44",",,I","  161","H,,S"
"ZI000067964","1967-07-22","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  172",",,I","   83",",,I","  123","H,,S"
"ZI000067964","1967-07-23","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  206",",,I","   44",",,I","  132","H,,S"
"ZI000067964","1967-07-24","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  228",",,I","   39",",,I","  154","H,,S"
"ZI000067964","1967-07-25","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  228",",,I","   50",",,I","  163","H,,S"
"ZI000067964","1967-07-26","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  189",",,I","   94",",,I","  140","H,,S"
"ZI000067964","1967-07-27","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  183",",,I","   61",",,I","  126","H,,S"
"ZI000067964","1967-07-28","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  206",",,I","   61",",,I","  140","H,,S"
"ZI000067964","1967-07-29","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  228",",,I","   61",",,I","  156","H,,S"
"ZI000067964","1967-07-30","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  244",",,I","   78",",,I","  173","H,,S"
"ZI000067964","1967-07-31","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  250",",,I","   72",",,I","  181","H,,S"
"ZI000067964","1967-08-01","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  250",",,I","  100",",,I","  188","H,,S"
"ZI000067964","1967-08-02","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  228",",,I","  100",",,I","  167","H,,S"
"ZI000067964","1967-08-03","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  217",",,I","  100",",,I","  163","H,,S"
"ZI000067964","1967-08-04","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  206",",,I","   83",",,I","  150","H,,S"
"ZI000067964","1967-08-05","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  217",",,I","   72",",,I","  154","H,,S"
"ZI000067964","1967-08-06","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  233",",,I","   72",",,I","  164","H,,S"
"ZI000067964","1967-08-07","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI",,,"  194",",,I","   72",",,I","  143","H,,S"
"ZI000067964","1967-08-08","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  172",",,I","   89",",,I","  129","H,,S"
"ZI000067964","1967-08-09","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  228",",,I","  100",",,I","  166","H,,S"
"ZI000067964","1967-08-10","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  239",",,I","   89",",,I","  176","H,,S"
"ZI000067964","1967-08-11","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  200",",,I","   89",",,I","  156","H,,S"
"ZI000067964","1967-08-12","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  233",",,I","   67",",,I","  166","H,,S"
"ZI000067964","1967-08-13","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  250",",,I","   94",",,I","  193","H,,S"
"ZI000067964","1967-08-14","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  256",",,I","  111",",,I","  203","H,,S"
"ZI000067964","1967-08-15","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  256",",,I","  128",",,I","  188","H,,S"
"ZI000067964","1967-08-16","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  256",",,I","  100",",,I","  181","H,,S"
"ZI000067964","1967-08-17","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  272",",,I","   78",",,I","  200","H,,S"
"ZI000067964","1967-08-18","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  250",",,I","  106",",,I","  186","H,,S"
"ZI000067964","1967-08-19","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  178",",,I",,,"  130","H,,S"
"ZI000067964","1967-08-20","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  156",",,I","   83",",,I","  114","H,,S"
"ZI000067964","1967-08-21","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  183",",,I","   50",",,I","  121","H,,S"
"ZI000067964","1967-08-22","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  194",",,I","   33",",,I","  131","H,,S"
"ZI000067964","1967-08-23","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  200",",,I","   39",",,I","  140","H,,S"
"ZI000067964","1967-08-24","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI",,,"  206",",,I","   56",",,I","  143","H,,S"
"ZI000067964","1967-08-25","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI",,,"  178",",,I","  106",",,I","  139","H,,S"
"ZI000067964","1967-08-26","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI",,,"  211",",,I","  106",",,I","  157","H,,S"
"ZI000067964","1967-08-27","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  233",",,I","  100",",,I","  174","H,,S"
"ZI000067964","1967-08-28","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI",,,"  256",",,I","   94",",,I","  198","H,,S"
"ZI000067964","1967-08-29","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  244",",,I","  128",",,I","  188","H,,S"
"ZI000067964","1967-08-30","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","   10",",,I","  233",",,I","  106",",,I","  175","H,,S"
"ZI000067964","1967-08-31","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  244",",,I","  106",",,I","  188","H,,S"
"ZI000067964","1967-09-01","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI",,,"  272",",,I","  139",",,I","  214","H,,S"
"ZI000067964","1967-09-02","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI",,,"  267",",,I","  133",",,I","  206","H,,S"
"ZI000067964","1967-09-03","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI",,,"  278",",,I","  139",",,I","  218","H,,S"
"ZI000067964","1967-09-04","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  300",",,I","  122",",,I","  229","H,,S"
"ZI000067964","1967-09-05","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  283",",,I","  133",",,I","  225","H,,S"
"ZI000067964","1967-09-06","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI",,,"  194",",,I",,,"  163","H,,S"
"ZI000067964","1967-09-07","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  206",",,I","  111",",,I","  151","H,,S"
"ZI000067964","1967-09-08","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  233",",,I","   83",",,I","  169","H,,S"
"ZI000067964","1967-09-09","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  233",",,I","   94",",,I","  171","H,,S"
"ZI000067964","1967-09-10","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  211",",,I","   89",",,I","  162","H,,S"
"ZI000067964","1967-09-11","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  222",",,I","   72",",,I","  163","H,,S"
"ZI000067964","1967-09-12","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  233",",,I","   94",",,I","  173","H,,S"
"ZI000067964","1967-09-13","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  239",",,I","   94",",,I","  179","H,,S"
"ZI000067964","1967-09-14","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI",,,"  256",",,I","  111",",,I","  196","H,,S"
"ZI000067964","1967-09-15","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  239",",,I","  139",",,I","  187","H,,S"
"ZI000067964","1967-09-16","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  267",",,I","  100",",,I","  201","H,,S"
"ZI000067964","1967-09-17","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  278",",,I","  106",",,I","  214","H,,S"
"ZI000067964","1967-09-18","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  289",",,I","   94",",,I","  216","H,,S"
"ZI000067964","1967-09-19","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  283",",,I","  117",",,I","  225","H,,S"
"ZI000067964","1967-09-20","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  289",",,I","  122",",,I","  226","H,,S"
"ZI000067964","1967-09-21","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  244",",,I","  111",",,I","  187","H,,S"
"ZI000067964","1967-09-22","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  294",",,I","  106",",,I","  223","H,,S"
"ZI000067964","1967-09-23","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  189",",,I",,,"  153","H,,S"
"ZI000067964","1967-09-24","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  272",",,I","   67",",,I","  185","H,,S"
"ZI000067964","1967-09-25","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  300",",,I","   72",",,I","  218","H,,S"
"ZI000067964","1967-09-26","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  311",",,I","  139",",,I","  245","H,,S"
"ZI000067964","1967-09-27","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  322",",,I","  150",",,I","  253","H,,S"
"ZI000067964","1967-09-28","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  328",",,I","  139",",,I","  259","H,,S"
"ZI000067964","1967-09-29","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  333",",,I","  139",",,I","  259","H,,S"
"ZI000067964","1967-09-30","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  333",",,I","  161",",,I","  267","H,,S"
"ZI000067964","1967-10-01","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  333",",,I","  150",",,I","  269","H,,S"
"ZI000067964","1967-10-02","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  350",",,I","  178",",,I","  283","H,,S"
"ZI000067964","1967-10-03","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  294",",,I","  156",",,I","  223","H,,S"
"ZI000067964","1967-10-04","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  333",",,I","  167",",,I","  261","H,,S"
"ZI000067964","1967-10-05","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI",,,"  339",",,I","  200",",,I","  268","H,,S"
"ZI000067964","1967-10-06","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI",,,"  311",",,I","  167",",,I","  229","H,,S"
"ZI000067964","1967-10-07","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI",,,"  267",",,I","  144",",,I","  209","H,,S"
"ZI000067964","1967-10-08","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  306",",,I","  161",",,I","  246","H,,S"
"ZI000067964","1967-10-09","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  306",",,I","  139",",,I","  233","H,,S"
"ZI000067964","1967-10-10","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  311",",,I","  133",",,I","  240","H,,S"
"ZI000067964","1967-10-11","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  300",",,I","  150",",,I","  235","H,,S"
"ZI000067964","1967-10-12","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    3",",,I","  317",",,I","  167",",,I","  241","H,,S"
"ZI000067964","1967-10-13","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","   61",",,I","  283",",,I",,,"  207","H,,S"
"ZI000067964","1967-10-14","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  283",",,I","  139",",,I","  227","H,,S"
"ZI000067964","1967-10-15","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  317",",,I","  144",",,I","  254","H,,S"
"ZI000067964","1967-10-16","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  306",",,I","  161",",,I","  243","H,,S"
"ZI000067964","1967-10-17","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  289",",,I","  139",",,I","  225","H,,S"
"ZI000067964","1967-10-18","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  311",",,I","  133",",,I","  242","H,,S"
"ZI000067964","1967-10-19","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  322",",,I","  144",",,I","  256","H,,S"
"ZI000067964","1967-10-20","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  317",",,I","  150",",,I","  249","H,,S"
"ZI000067964","1967-10-21","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  322",",,I","  161",",,I","  259","H,,S"
"ZI000067964","1967-10-22","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI",,,"  322",",,I","  167",",,I","  268","H,,S"
"ZI000067964","1967-10-23","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  333",",,I","  183",",,I","  272","H,,S"
"ZI000067964","1967-10-24","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  350",",,I","  161",",,I","  279","H,,S"
"ZI000067964","1967-10-25","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI",,,"  306",",,I","  194",",,I","  248","H,,S"
"ZI000067964","1967-10-26","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","  279",",,I","  317",",,I","  167",",,I","  225","H,,S"
"ZI000067964","1967-10-27","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","   30",",,I","  183",",,I","  150",",,I","  168","H,,S"
"ZI000067964","1967-10-28","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","   20",",,I","  222",",,I","  156",",,I","  181","H,,S"
"ZI000067964","1967-10-29","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","   79",",,I","  183",",,I","  133",",,I","  157","H,,S"
"ZI000067964","1967-10-30","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","   20",",,I","  172",",,I","  128",",,I","  146","H,,S"
"ZI000067964","1967-10-31","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","   61",",,I","  172",",,I","  122",",,I","  151","H,,S"
"ZI000067964","1967-11-01","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","   71",",,I","  178",",,I","  133",",,I","  159","H,,S"
"ZI000067964","1967-11-02","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  250",",,I","  139",",,I","  196","H,,S"
"ZI000067964","1967-11-03","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  261",",,I","  150",",,I","  208","H,,S"
"ZI000067964","1967-11-04","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  267",",,I","  128",",,I","  212","H,,S"
"ZI000067964","1967-11-05","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  294",",,I","  122",",,I","  232","H,,S"
"ZI000067964","1967-11-06","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  311",",,I","  128",",,I","  251","H,,S"
"ZI000067964","1967-11-07","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  328",",,I","  156",",,I","  265","H,,S"
"ZI000067964","1967-11-08","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  317",",,I","  178",",,I","  258","H,,S"
"ZI000067964","1967-11-09","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  322",",,I","  194",",,I","  269","H,,S"
"ZI000067964","1967-11-10","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","   41",",,I","  306",",,I","  167",",,I","  239","H,,S"
