"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES"
"US1KYSH0007","2010-09-21","38.312395","-85.303559","239.6","SHELBYVILLE 7.6 NNW, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSH0007","2010-09-22","38.312395","-85.303559","239.6","SHELBYVILLE 7.6 NNW, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSH0007","2010-10-13","38.312395","-85.303559","239.6","SHELBYVILLE 7.6 NNW, KY US","   23",",,N",,,,,,,,
"US1KYSH0007","2010-10-27","38.312395","-85.303559","239.6","SHELBYVILLE 7.6 NNW, KY US","  279",",,N",,,,,,,,
"US1KYSH0007","2010-11-17","38.312395","-85.303559","239.6","SHELBYVILLE 7.6 NNW, KY US","  244",",,N",,,,,,,,
"US1KYSH0007","2010-11-30","38.312395","-85.303559","239.6","SHELBYVILLE 7.6 NNW, KY US","  287",",,N",,,,,,,,
"US1KYSH0007","2011-02-25","38.312395","-85.303559","239.6","SHELBYVILLE 7.6 NNW, KY US","  668",",,N",,,,,,,,
"US1KYSH0007","2011-03-09","38.312395","-85.303559","239.6","SHELBYVILLE 7.6 NNW, KY US","  538",",,N",,,,,,,,
"US1KYSH0007","2011-03-10","38.312395","-85.303559","239.6","SHELBYVILLE 7.6 NNW, KY US","  122",",,N",,,,,,,,
"US1KYSH0007","2011-04-05","38.312395","-85.303559","239.6","SHELBYVILLE 7.6 NNW, KY US","  335",",,N",,,,,,,,
"US1KYSH0007","2011-04-12","38.312395","-85.303559","239.6","SHELBYVILLE 7.6 NNW, KY US","  965",",,N",,,,,,,,
"US1KYSH0007","2011-04-16","38.312395","-85.303559","239.6","SHELBYVILLE 7.6 NNW, KY US","  244",",,N",,,,,,,,
"US1KYSH0007","2011-04-27","38.312395","-85.303559","239.6","SHELBYVILLE 7.6 NNW, KY US","  493",",,N",,,,,,,,
"US1KYSH0007","2011-06-23","38.312395","-85.303559","239.6","SHELBYVILLE 7.6 NNW, KY US","  643",",,N",,,,,,,,
"US1KYSH0007","2011-09-26","38.312395","-85.303559","239.6","SHELBYVILLE 7.6 NNW, KY US","  645",",,N",,,,,,,,
"US1KYSH0007","2011-10-27","38.312395","-85.303559","239.6","SHELBYVILLE 7.6 NNW, KY US","  254",",,N",,,,,,,,
"US1KYSH0007","2011-11-15","38.312395","-85.303559","239.6","SHELBYVILLE 7.6 NNW, KY US","  206",",,N",,,,,,,,
"US1KYSH0007","2011-11-16","38.312395","-85.303559","239.6","SHELBYVILLE 7.6 NNW, KY US","  257",",,N",,,,,,,,
