"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"ZI000067865","1980-04-06","-18.933","29.833","1215.0","KWEKWE, ZI","  313",",,Q","  118",",,Q"
"ZI000067865","1980-04-07","-18.933","29.833","1215.0","KWEKWE, ZI","  307",",,Q","  160",",,Q"
"ZI000067865","1980-04-08","-18.933","29.833","1215.0","KWEKWE, ZI","  295",",,Q","  152",",,Q"
"ZI000067865","1980-04-09","-18.933","29.833","1215.0","KWEKWE, ZI","  290",",,Q","  153",",,Q"
"ZI000067865","1980-04-10","-18.933","29.833","1215.0","KWEKWE, ZI","  295",",,Q","  160",",,Q"
"ZI000067865","1980-04-11","-18.933","29.833","1215.0","KWEKWE, ZI","  262",",,Q","  165",",,Q"
"ZI000067865","1980-04-12","-18.933","29.833","1215.0","KWEKWE, ZI","  251",",,Q","  156",",,Q"
"ZI000067865","1980-04-13","-18.933","29.833","1215.0","KWEKWE, ZI","  220",",,Q","  161",",,Q"
"ZI000067865","1980-04-14","-18.933","29.833","1215.0","KWEKWE, ZI","  273",",,Q","  150",",,Q"
"ZI000067865","1980-04-15","-18.933","29.833","1215.0","KWEKWE, ZI","  296",",,Q","  104",",,Q"
"ZI000067865","1980-04-16","-18.933","29.833","1215.0","KWEKWE, ZI","  291",",,Q","  146",",,Q"
"ZI000067865","1980-04-17","-18.933","29.833","1215.0","KWEKWE, ZI","  312",",,Q","  131",",,Q"
"ZI000067865","1980-04-18","-18.933","29.833","1215.0","KWEKWE, ZI","  290",",,Q","  146",",,Q"
"ZI000067865","1980-04-19","-18.933","29.833","1215.0","KWEKWE, ZI","  282",",,Q","  125",",,Q"
"ZI000067865","1980-04-20","-18.933","29.833","1215.0","KWEKWE, ZI","  256",",,Q","  104",",,Q"
"ZI000067865","1980-04-21","-18.933","29.833","1215.0","KWEKWE, ZI","  270",",,Q","   95",",,Q"
"ZI000067865","1980-04-22","-18.933","29.833","1215.0","KWEKWE, ZI","  290",",,Q","   86",",,Q"
"ZI000067865","1980-04-23","-18.933","29.833","1215.0","KWEKWE, ZI","  296",",,Q","   91",",,Q"
"ZI000067865","1980-04-24","-18.933","29.833","1215.0","KWEKWE, ZI","  286",",,Q","   65",",,Q"
"ZI000067865","1980-04-25","-18.933","29.833","1215.0","KWEKWE, ZI","  277",",,Q","  109",",,Q"
"ZI000067865","1980-04-26","-18.933","29.833","1215.0","KWEKWE, ZI","  236",",,Q","  116",",,Q"
"ZI000067865","1980-04-27","-18.933","29.833","1215.0","KWEKWE, ZI","  239",",,Q","  104",",,Q"
"ZI000067865","1980-04-28","-18.933","29.833","1215.0","KWEKWE, ZI","  246",",,Q","  130",",,Q"
"ZI000067865","1980-04-29","-18.933","29.833","1215.0","KWEKWE, ZI","  270",",,Q","  111",",,Q"
"ZI000067865","1980-04-30","-18.933","29.833","1215.0","KWEKWE, ZI","  277",",,Q","  110",",,Q"
"ZI000067865","1980-05-01","-18.933","29.833","1215.0","KWEKWE, ZI","  280",",,Q","   87",",,Q"
"ZI000067865","1980-05-02","-18.933","29.833","1215.0","KWEKWE, ZI","  283",",,Q","   80",",,Q"
"ZI000067865","1980-05-03","-18.933","29.833","1215.0","KWEKWE, ZI","  286",",,Q","   93",",,Q"
"ZI000067865","1980-05-04","-18.933","29.833","1215.0","KWEKWE, ZI","  276",",,Q","   80",",,Q"
"ZI000067865","1980-05-05","-18.933","29.833","1215.0","KWEKWE, ZI","  282",",,Q","   75",",,Q"
"ZI000067865","1980-05-06","-18.933","29.833","1215.0","KWEKWE, ZI","  281",",,Q","   74",",,Q"
"ZI000067865","1980-05-07","-18.933","29.833","1215.0","KWEKWE, ZI","  285",",,Q","   60",",,Q"
"ZI000067865","1980-05-08","-18.933","29.833","1215.0","KWEKWE, ZI","  298",",,Q","   65",",,Q"
"ZI000067865","1980-05-09","-18.933","29.833","1215.0","KWEKWE, ZI","  248",",,Q","   96",",,Q"
"ZI000067865","1980-05-10","-18.933","29.833","1215.0","KWEKWE, ZI","  266",",,Q","  104",",,Q"
"ZI000067865","1980-05-11","-18.933","29.833","1215.0","KWEKWE, ZI","  264",",,Q","   94",",,Q"
"ZI000067865","1980-05-12","-18.933","29.833","1215.0","KWEKWE, ZI","  274",",,Q","   81",",,Q"
"ZI000067865","1980-05-13","-18.933","29.833","1215.0","KWEKWE, ZI","  276",",,Q","   46",",,Q"
"ZI000067865","1980-05-14","-18.933","29.833","1215.0","KWEKWE, ZI","  283",",,Q","   36",",,Q"
"ZI000067865","1980-05-15","-18.933","29.833","1215.0","KWEKWE, ZI","  282",",,Q","   58",",,Q"
"ZI000067865","1980-05-16","-18.933","29.833","1215.0","KWEKWE, ZI","  276",",,Q","   91",",,Q"
"ZI000067865","1980-05-17","-18.933","29.833","1215.0","KWEKWE, ZI","  271",",,Q","   95",",,Q"
"ZI000067865","1980-05-18","-18.933","29.833","1215.0","KWEKWE, ZI","  274",",,Q","   66",",,Q"
"ZI000067865","1980-05-19","-18.933","29.833","1215.0","KWEKWE, ZI","  240",",,Q","  115",",,Q"
"ZI000067865","1980-05-20","-18.933","29.833","1215.0","KWEKWE, ZI","  214",",,Q","   80",",,Q"
"ZI000067865","1980-05-21","-18.933","29.833","1215.0","KWEKWE, ZI","  214",",,Q","  121",",,Q"
"ZI000067865","1980-05-22","-18.933","29.833","1215.0","KWEKWE, ZI","  225",",,Q","  105",",,Q"
"ZI000067865","1980-05-23","-18.933","29.833","1215.0","KWEKWE, ZI","  242",",,Q","   50",",,Q"
"ZI000067865","1980-05-24","-18.933","29.833","1215.0","KWEKWE, ZI","  252",",,Q","   36",",,Q"
"ZI000067865","1980-05-25","-18.933","29.833","1215.0","KWEKWE, ZI","  266",",,Q","   45",",,Q"
"ZI000067865","1980-05-26","-18.933","29.833","1215.0","KWEKWE, ZI","  258",",,Q","   57",",,Q"
"ZI000067865","1980-05-27","-18.933","29.833","1215.0","KWEKWE, ZI","  263",",,Q","   66",",,Q"
"ZI000067865","1980-05-28","-18.933","29.833","1215.0","KWEKWE, ZI","  237",",,Q","   76",",,Q"
"ZI000067865","1980-05-29","-18.933","29.833","1215.0","KWEKWE, ZI","  223",",,Q","   78",",,Q"
"ZI000067865","1980-05-30","-18.933","29.833","1215.0","KWEKWE, ZI","  237",",,Q","   42",",,Q"
"ZI000067865","1980-05-31","-18.933","29.833","1215.0","KWEKWE, ZI","  202",",,Q","   82",",,Q"
"ZI000067865","1980-06-01","-18.933","29.833","1215.0","KWEKWE, ZI","  230",",,Q","   59",",,Q"
"ZI000067865","1980-06-02","-18.933","29.833","1215.0","KWEKWE, ZI","  234",",,Q","  102",",,Q"
"ZI000067865","1980-06-03","-18.933","29.833","1215.0","KWEKWE, ZI","  230",",,Q","  119",",,Q"
"ZI000067865","1980-06-04","-18.933","29.833","1215.0","KWEKWE, ZI","  223",",,Q","  120",",,Q"
"ZI000067865","1980-06-05","-18.933","29.833","1215.0","KWEKWE, ZI","  210",",,Q","   62",",,Q"
"ZI000067865","1980-06-06","-18.933","29.833","1215.0","KWEKWE, ZI","  213",",,Q","   65",",,Q"
"ZI000067865","1980-06-07","-18.933","29.833","1215.0","KWEKWE, ZI","  232",",,Q","   60",",,Q"
"ZI000067865","1980-06-08","-18.933","29.833","1215.0","KWEKWE, ZI","  231",",,Q","   38",",,Q"
"ZI000067865","1980-06-09","-18.933","29.833","1215.0","KWEKWE, ZI","  231",",,Q","   26",",,Q"
"ZI000067865","1980-06-10","-18.933","29.833","1215.0","KWEKWE, ZI","  233",",,Q","   57",",,Q"
"ZI000067865","1980-06-11","-18.933","29.833","1215.0","KWEKWE, ZI","  227",",,Q","   14",",,Q"
"ZI000067865","1980-06-12","-18.933","29.833","1215.0","KWEKWE, ZI","  199",",,Q","   36",",,Q"
"ZI000067865","1980-06-13","-18.933","29.833","1215.0","KWEKWE, ZI","  219",",,Q","   65",",,Q"
"ZI000067865","1980-06-14","-18.933","29.833","1215.0","KWEKWE, ZI","  232",",,Q","   31",",,Q"
"ZI000067865","1980-06-15","-18.933","29.833","1215.0","KWEKWE, ZI","  242",",,Q","    7",",,Q"
"ZI000067865","1980-06-16","-18.933","29.833","1215.0","KWEKWE, ZI","  233",",,Q","   20",",,Q"
"ZI000067865","1980-06-17","-18.933","29.833","1215.0","KWEKWE, ZI","  210",",,Q","   52",",,Q"
"ZI000067865","1980-06-18","-18.933","29.833","1215.0","KWEKWE, ZI","  233",",,Q","   60",",,Q"
"ZI000067865","1980-06-19","-18.933","29.833","1215.0","KWEKWE, ZI","  210",",,Q","   55",",,Q"
"ZI000067865","1980-06-20","-18.933","29.833","1215.0","KWEKWE, ZI","  212",",,Q","   44",",,Q"
"ZI000067865","1980-06-21","-18.933","29.833","1215.0","KWEKWE, ZI","  221",",,Q",,
"ZI000067865","1980-06-22","-18.933","29.833","1215.0","KWEKWE, ZI","  248",",,Q","   14",",,Q"
"ZI000067865","1980-06-23","-18.933","29.833","1215.0","KWEKWE, ZI","  240",",,Q","   10",",,Q"
"ZI000067865","1980-06-24","-18.933","29.833","1215.0","KWEKWE, ZI","  248",",,Q","   50",",,Q"
"ZI000067865","1980-06-25","-18.933","29.833","1215.0","KWEKWE, ZI","  250",",,Q","   46",",,Q"
"ZI000067865","1980-06-26","-18.933","29.833","1215.0","KWEKWE, ZI","  248",",,Q","   46",",,Q"
"ZI000067865","1980-06-27","-18.933","29.833","1215.0","KWEKWE, ZI","  248",",,Q","   14",",,Q"
"ZI000067865","1980-06-28","-18.933","29.833","1215.0","KWEKWE, ZI","  265",",,Q","   15",",,Q"
"ZI000067865","1980-06-29","-18.933","29.833","1215.0","KWEKWE, ZI","  228",",,Q","   43",",,Q"
"ZI000067865","1980-06-30","-18.933","29.833","1215.0","KWEKWE, ZI","  238",",,Q","   22",",,Q"
"ZI000067865","1980-07-01","-18.933","29.833","1215.0","KWEKWE, ZI","  222",",,Q","   51",",,Q"
"ZI000067865","1980-07-02","-18.933","29.833","1215.0","KWEKWE, ZI","  200",",,Q","   32",",,Q"
"ZI000067865","1980-07-03","-18.933","29.833","1215.0","KWEKWE, ZI","  208",",,Q","   62",",,Q"
"ZI000067865","1980-07-04","-18.933","29.833","1215.0","KWEKWE, ZI","  211",",,Q","   42",",,Q"
"ZI000067865","1980-07-05","-18.933","29.833","1215.0","KWEKWE, ZI","  200",",,Q","   50",",,Q"
"ZI000067865","1980-07-06","-18.933","29.833","1215.0","KWEKWE, ZI","  218",",,Q","   11",",,Q"
"ZI000067865","1980-07-07","-18.933","29.833","1215.0","KWEKWE, ZI","  225",",,Q","   11",",,Q"
"ZI000067865","1980-07-08","-18.933","29.833","1215.0","KWEKWE, ZI","  192",",,Q","   64",",,Q"
"ZI000067865","1980-07-09","-18.933","29.833","1215.0","KWEKWE, ZI","  198",",,Q","   51",",,Q"
"ZI000067865","1980-07-10","-18.933","29.833","1215.0","KWEKWE, ZI","  195",",,Q","   40",",,Q"
"ZI000067865","1980-07-11","-18.933","29.833","1215.0","KWEKWE, ZI","  211",",,Q","   30",",,Q"
"ZI000067865","1980-07-12","-18.933","29.833","1215.0","KWEKWE, ZI","  227",",,Q","   41",",,Q"
"ZI000067865","1980-07-13","-18.933","29.833","1215.0","KWEKWE, ZI","  239",",,Q","    7",",,Q"
"ZI000067865","1980-07-14","-18.933","29.833","1215.0","KWEKWE, ZI","  251",",,Q","   61",",,Q"
"ZI000067865","1980-07-15","-18.933","29.833","1215.0","KWEKWE, ZI","  247",",,Q","   74",",,Q"
"ZI000067865","1980-07-16","-18.933","29.833","1215.0","KWEKWE, ZI","  254",",,Q","   42",",,Q"
"ZI000067865","1980-07-17","-18.933","29.833","1215.0","KWEKWE, ZI","  205",",,Q","   91",",,Q"
"ZI000067865","1980-07-18","-18.933","29.833","1215.0","KWEKWE, ZI","  198",",,Q","   54",",,Q"
"ZI000067865","1980-07-19","-18.933","29.833","1215.0","KWEKWE, ZI","  224",",,Q","   69",",,Q"
"ZI000067865","1980-07-20","-18.933","29.833","1215.0","KWEKWE, ZI","  238",",,Q","   38",",,Q"
"ZI000067865","1980-07-21","-18.933","29.833","1215.0","KWEKWE, ZI","  232",",,Q","   52",",,Q"
"ZI000067865","1980-07-22","-18.933","29.833","1215.0","KWEKWE, ZI","  232",",,Q","   36",",,Q"
"ZI000067865","1980-07-23","-18.933","29.833","1215.0","KWEKWE, ZI","  239",",,Q","   65",",,Q"
"ZI000067865","1980-07-24","-18.933","29.833","1215.0","KWEKWE, ZI","  205",",,Q","   72",",,Q"
"ZI000067865","1980-07-25","-18.933","29.833","1215.0","KWEKWE, ZI","  206",",,Q","   77",",,Q"
"ZI000067865","1980-07-26","-18.933","29.833","1215.0","KWEKWE, ZI","  205",",,Q","   70",",,Q"
"ZI000067865","1980-07-27","-18.933","29.833","1215.0","KWEKWE, ZI","  192",",,Q","   69",",,Q"
"ZI000067865","1980-07-28","-18.933","29.833","1215.0","KWEKWE, ZI","  226",",,Q","   95",",,Q"
"ZI000067865","1980-07-29","-18.933","29.833","1215.0","KWEKWE, ZI","  229",",,Q","   80",",,Q"
"ZI000067865","1980-07-30","-18.933","29.833","1215.0","KWEKWE, ZI","  251",",,Q","   82",",,Q"
"ZI000067865","1980-07-31","-18.933","29.833","1215.0","KWEKWE, ZI","  256",",,Q","   91",",,Q"
"ZI000067865","1980-08-01","-18.933","29.833","1215.0","KWEKWE, ZI","  255",",,Q","   80",",,Q"
"ZI000067865","1980-08-02","-18.933","29.833","1215.0","KWEKWE, ZI","  242",",,Q","   84",",,Q"
"ZI000067865","1980-08-03","-18.933","29.833","1215.0","KWEKWE, ZI","  242",",,Q","   84",",,Q"
"ZI000067865","1980-08-04","-18.933","29.833","1215.0","KWEKWE, ZI","  240",",,Q","   72",",,Q"
"ZI000067865","1980-08-05","-18.933","29.833","1215.0","KWEKWE, ZI","  224",",,Q","   95",",,Q"
"ZI000067865","1980-08-06","-18.933","29.833","1215.0","KWEKWE, ZI","  202",",,Q","   62",",,Q"
"ZI000067865","1980-08-07","-18.933","29.833","1215.0","KWEKWE, ZI","  222",",,Q","   67",",,Q"
"ZI000067865","1980-08-08","-18.933","29.833","1215.0","KWEKWE, ZI","  238",",,Q","   73",",,Q"
"ZI000067865","1980-08-09","-18.933","29.833","1215.0","KWEKWE, ZI","  249",",,Q","  106",",,Q"
"ZI000067865","1980-08-10","-18.933","29.833","1215.0","KWEKWE, ZI","  245",",,Q","  116",",,Q"
"ZI000067865","1980-08-11","-18.933","29.833","1215.0","KWEKWE, ZI","  229",",,Q","  146",",,Q"
"ZI000067865","1980-08-12","-18.933","29.833","1215.0","KWEKWE, ZI","  262",",,Q","  125",",,Q"
"ZI000067865","1980-08-13","-18.933","29.833","1215.0","KWEKWE, ZI","  281",",,Q","   65",",,Q"
"ZI000067865","1980-08-14","-18.933","29.833","1215.0","KWEKWE, ZI","  282",",,Q","   91",",,Q"
"ZI000067865","1980-08-15","-18.933","29.833","1215.0","KWEKWE, ZI","  263",",,Q","   86",",,Q"
"ZI000067865","1980-08-16","-18.933","29.833","1215.0","KWEKWE, ZI","  252",",,Q","   57",",,Q"
"ZI000067865","1980-08-17","-18.933","29.833","1215.0","KWEKWE, ZI","  247",",,Q","   62",",,Q"
"ZI000067865","1980-08-18","-18.933","29.833","1215.0","KWEKWE, ZI","  216",",,Q","   61",",,Q"
"ZI000067865","1980-08-19","-18.933","29.833","1215.0","KWEKWE, ZI","  240",",,Q","   66",",,Q"
"ZI000067865","1980-08-20","-18.933","29.833","1215.0","KWEKWE, ZI","  264",",,Q","   67",",,Q"
"ZI000067865","1980-08-21","-18.933","29.833","1215.0","KWEKWE, ZI","  246",",,Q","   62",",,Q"
"ZI000067865","1980-08-22","-18.933","29.833","1215.0","KWEKWE, ZI","  265",",,Q","   71",",,Q"
"ZI000067865","1980-08-23","-18.933","29.833","1215.0","KWEKWE, ZI","  272",",,Q","   72",",,Q"
"ZI000067865","1980-08-24","-18.933","29.833","1215.0","KWEKWE, ZI","  289",",,Q","   65",",,Q"
"ZI000067865","1980-08-25","-18.933","29.833","1215.0","KWEKWE, ZI","  295",",,Q","   93",",,Q"
"ZI000067865","1980-08-26","-18.933","29.833","1215.0","KWEKWE, ZI","  284",",,Q","   93",",,Q"
"ZI000067865","1980-08-27","-18.933","29.833","1215.0","KWEKWE, ZI","  292",",,Q","   96",",,Q"
"ZI000067865","1980-08-28","-18.933","29.833","1215.0","KWEKWE, ZI","  273",",,Q","  136",",,Q"
"ZI000067865","1980-08-29","-18.933","29.833","1215.0","KWEKWE, ZI","  252",",,Q","  101",",,Q"
"ZI000067865","1980-08-30","-18.933","29.833","1215.0","KWEKWE, ZI","  249",",,Q","  106",",,Q"
"ZI000067865","1980-08-31","-18.933","29.833","1215.0","KWEKWE, ZI","  265",",,Q","   94",",,Q"
"ZI000067865","1980-09-01","-18.933","29.833","1215.0","KWEKWE, ZI","  278",",,Q","  105",",,Q"
"ZI000067865","1980-09-02","-18.933","29.833","1215.0","KWEKWE, ZI","  299",",,Q","  132",",,Q"
"ZI000067865","1980-09-03","-18.933","29.833","1215.0","KWEKWE, ZI","  303",",,Q","  139",",,Q"
"ZI000067865","1980-09-04","-18.933","29.833","1215.0","KWEKWE, ZI","  300",",,Q","  131",",,Q"
"ZI000067865","1980-09-05","-18.933","29.833","1215.0","KWEKWE, ZI","  296",",,Q","  107",",,Q"
"ZI000067865","1980-09-06","-18.933","29.833","1215.0","KWEKWE, ZI","  307",",,Q","   86",",,Q"
"ZI000067865","1980-09-07","-18.933","29.833","1215.0","KWEKWE, ZI","  322",",,Q","  121",",,Q"
"ZI000067865","1980-09-08","-18.933","29.833","1215.0","KWEKWE, ZI","  319",",,Q","  151",",,Q"
"ZI000067865","1980-09-09","-18.933","29.833","1215.0","KWEKWE, ZI","  289",",,Q","  152",",,Q"
"ZI000067865","1980-09-10","-18.933","29.833","1215.0","KWEKWE, ZI","  217",",,Q","  122",",,Q"
"ZI000067865","1980-09-11","-18.933","29.833","1215.0","KWEKWE, ZI","  275",",,Q","  110",",,Q"
"ZI000067865","1980-09-12","-18.933","29.833","1215.0","KWEKWE, ZI","  293",",,Q","  137",",,Q"
"ZI000067865","1980-09-13","-18.933","29.833","1215.0","KWEKWE, ZI","  308",",,Q","  170",",,Q"
"ZI000067865","1980-09-14","-18.933","29.833","1215.0","KWEKWE, ZI","  286",",,Q","  160",",,Q"
"ZI000067865","1980-09-15","-18.933","29.833","1215.0","KWEKWE, ZI","  267",",,Q","  150",",,Q"
"ZI000067865","1980-09-16","-18.933","29.833","1215.0","KWEKWE, ZI","  290",",,Q","  116",",,Q"
"ZI000067865","1980-09-17","-18.933","29.833","1215.0","KWEKWE, ZI","  306",",,Q","  131",",,Q"
"ZI000067865","1980-09-18","-18.933","29.833","1215.0","KWEKWE, ZI","  324",",,Q","  125",",,Q"
"ZI000067865","1980-09-19","-18.933","29.833","1215.0","KWEKWE, ZI","  274",",,Q","  150",",,Q"
"ZI000067865","1980-09-20","-18.933","29.833","1215.0","KWEKWE, ZI","  254",",,Q","  141",",,Q"
"ZI000067865","1980-09-21","-18.933","29.833","1215.0","KWEKWE, ZI","  296",",,Q","  106",",,Q"
"ZI000067865","1980-09-22","-18.933","29.833","1215.0","KWEKWE, ZI","  322",",,Q","  124",",,Q"
"ZI000067865","1980-09-23","-18.933","29.833","1215.0","KWEKWE, ZI","  282",",,Q","  152",",,Q"
"ZI000067865","1980-09-24","-18.933","29.833","1215.0","KWEKWE, ZI","  253",",,Q","  151",",,Q"
"ZI000067865","1980-09-25","-18.933","29.833","1215.0","KWEKWE, ZI","  261",",,Q","  139",",,Q"
"ZI000067865","1980-09-26","-18.933","29.833","1215.0","KWEKWE, ZI","  277",",,Q","  101",",,Q"
"ZI000067865","1980-09-27","-18.933","29.833","1215.0","KWEKWE, ZI","  291",",,Q","  121",",,Q"
"ZI000067865","1980-09-28","-18.933","29.833","1215.0","KWEKWE, ZI","  308",",,Q","  137",",,Q"
"ZI000067865","1980-09-29","-18.933","29.833","1215.0","KWEKWE, ZI","  308",",,Q","  120",",,Q"
"ZI000067865","1980-09-30","-18.933","29.833","1215.0","KWEKWE, ZI","  294",",,Q","  140",",,Q"
"ZI000067865","1980-10-01","-18.933","29.833","1215.0","KWEKWE, ZI","  250",",,Q","  137",",,Q"
"ZI000067865","1980-10-02","-18.933","29.833","1215.0","KWEKWE, ZI","  297",",,Q","  120",",,Q"
"ZI000067865","1980-10-03","-18.933","29.833","1215.0","KWEKWE, ZI","  328",",,Q","  134",",,Q"
"ZI000067865","1980-10-04","-18.933","29.833","1215.0","KWEKWE, ZI","  315",",,Q","  159",",,Q"
"ZI000067865","1980-10-05","-18.933","29.833","1215.0","KWEKWE, ZI","  326",",,Q","  139",",,Q"
"ZI000067865","1980-10-06","-18.933","29.833","1215.0","KWEKWE, ZI","  329",",,Q","  143",",,Q"
"ZI000067865","1980-10-07","-18.933","29.833","1215.0","KWEKWE, ZI","  335",",,Q","   96",",,Q"
"ZI000067865","1980-10-08","-18.933","29.833","1215.0","KWEKWE, ZI","  319",",,Q","  160",",,Q"
"ZI000067865","1980-10-09","-18.933","29.833","1215.0","KWEKWE, ZI","  329",",,Q","  125",",,Q"
"ZI000067865","1980-10-10","-18.933","29.833","1215.0","KWEKWE, ZI","  319",",,Q","  151",",,Q"
"ZI000067865","1980-10-11","-18.933","29.833","1215.0","KWEKWE, ZI","  298",",,Q","  144",",,Q"
"ZI000067865","1980-10-12","-18.933","29.833","1215.0","KWEKWE, ZI","  302",",,Q","  136",",,Q"
"ZI000067865","1980-10-13","-18.933","29.833","1215.0","KWEKWE, ZI","  291",",,Q","  140",",,Q"
"ZI000067865","1980-10-14","-18.933","29.833","1215.0","KWEKWE, ZI","  322",",,Q","  120",",,Q"
"ZI000067865","1980-10-15","-18.933","29.833","1215.0","KWEKWE, ZI","  338",",,Q","  146",",,Q"
"ZI000067865","1980-10-16","-18.933","29.833","1215.0","KWEKWE, ZI","  349",",,Q","  143",",,Q"
"ZI000067865","1980-10-17","-18.933","29.833","1215.0","KWEKWE, ZI","  351",",,Q","  164",",,Q"
"ZI000067865","1980-10-18","-18.933","29.833","1215.0","KWEKWE, ZI","  331",",,Q","  206",",,Q"
"ZI000067865","1980-10-19","-18.933","29.833","1215.0","KWEKWE, ZI","  308",",,Q","  126",",,Q"
"ZI000067865","1980-10-20","-18.933","29.833","1215.0","KWEKWE, ZI","  306",",,Q","  163",",,Q"
"ZI000067865","1980-10-21","-18.933","29.833","1215.0","KWEKWE, ZI","  269",",,Q","  161",",,Q"
"ZI000067865","1980-10-22","-18.933","29.833","1215.0","KWEKWE, ZI","  324",",,Q","  147",",,Q"
"ZI000067865","1980-10-23","-18.933","29.833","1215.0","KWEKWE, ZI","  334",",,Q","  171",",,Q"
"ZI000067865","1980-10-24","-18.933","29.833","1215.0","KWEKWE, ZI","  267",",,Q","  175",",,Q"
"ZI000067865","1980-10-25","-18.933","29.833","1215.0","KWEKWE, ZI","  290",",,Q","  156",",,Q"
"ZI000067865","1980-10-26","-18.933","29.833","1215.0","KWEKWE, ZI","  302",",,Q","  176",",,Q"
"ZI000067865","1980-10-27","-18.933","29.833","1215.0","KWEKWE, ZI","  295",",,Q","  164",",,Q"
"ZI000067865","1980-10-28","-18.933","29.833","1215.0","KWEKWE, ZI","  300",",,Q","  150",",,Q"
"ZI000067865","1980-10-29","-18.933","29.833","1215.0","KWEKWE, ZI","  319",",,Q","  133",",,Q"
"ZI000067865","1980-10-30","-18.933","29.833","1215.0","KWEKWE, ZI","  310",",,Q","  139",",,Q"
"ZI000067865","1980-10-31","-18.933","29.833","1215.0","KWEKWE, ZI","  314",",,Q","  140",",,Q"
"ZI000067865","1980-11-01","-18.933","29.833","1215.0","KWEKWE, ZI","  327",",,Q","  150",",,Q"
"ZI000067865","1980-11-02","-18.933","29.833","1215.0","KWEKWE, ZI","  298",",,Q","  165",",,Q"
"ZI000067865","1980-11-03","-18.933","29.833","1215.0","KWEKWE, ZI","  294",",,Q","  141",",,Q"
"ZI000067865","1980-11-04","-18.933","29.833","1215.0","KWEKWE, ZI","  316",",,Q","  136",",,Q"
"ZI000067865","1980-11-05","-18.933","29.833","1215.0","KWEKWE, ZI","  317",",,Q","  162",",,Q"
"ZI000067865","1980-11-06","-18.933","29.833","1215.0","KWEKWE, ZI","  250",",,Q","  164",",,Q"
"ZI000067865","1980-11-07","-18.933","29.833","1215.0","KWEKWE, ZI","  289",",,Q","  170",",,Q"
"ZI000067865","1980-11-08","-18.933","29.833","1215.0","KWEKWE, ZI","  231",",,Q","  175",",,Q"
"ZI000067865","1980-11-09","-18.933","29.833","1215.0","KWEKWE, ZI","  266",",,Q","  176",",,Q"
"ZI000067865","1980-11-10","-18.933","29.833","1215.0","KWEKWE, ZI","  319",",,Q","  165",",,Q"
"ZI000067865","1980-11-11","-18.933","29.833","1215.0","KWEKWE, ZI","  327",",,Q","  168",",,Q"
"ZI000067865","1980-11-12","-18.933","29.833","1215.0","KWEKWE, ZI","  338",",,Q","  189",",,Q"
"ZI000067865","1980-11-13","-18.933","29.833","1215.0","KWEKWE, ZI","  348",",,Q","  188",",,Q"
"ZI000067865","1980-11-14","-18.933","29.833","1215.0","KWEKWE, ZI","  324",",,Q","  190",",,Q"
"ZI000067865","1980-11-15","-18.933","29.833","1215.0","KWEKWE, ZI","  318",",,Q","  160",",,Q"
"ZI000067865","1980-11-16","-18.933","29.833","1215.0","KWEKWE, ZI","  299",",,Q","  175",",,Q"
"ZI000067865","1980-11-17","-18.933","29.833","1215.0","KWEKWE, ZI","  311",",,Q","  165",",,Q"
"ZI000067865","1980-11-18","-18.933","29.833","1215.0","KWEKWE, ZI","  329",",,Q","  164",",,Q"
"ZI000067865","1980-11-19","-18.933","29.833","1215.0","KWEKWE, ZI","  296",",,Q","  179",",,Q"
"ZI000067865","1980-11-20","-18.933","29.833","1215.0","KWEKWE, ZI","  288",",,Q","  184",",,Q"
"ZI000067865","1980-11-21","-18.933","29.833","1215.0","KWEKWE, ZI","  272",",,Q","  180",",,Q"
"ZI000067865","1980-11-22","-18.933","29.833","1215.0","KWEKWE, ZI","  297",",,Q","  160",",,Q"
"ZI000067865","1980-11-23","-18.933","29.833","1215.0","KWEKWE, ZI","  278",",,Q","  174",",,Q"
"ZI000067865","1980-11-24","-18.933","29.833","1215.0","KWEKWE, ZI","  218",",,Q","  170",",,Q"
"ZI000067865","1980-11-25","-18.933","29.833","1215.0","KWEKWE, ZI","  284",",,Q","  169",",,Q"
"ZI000067865","1980-11-26","-18.933","29.833","1215.0","KWEKWE, ZI","  279",",,Q","  166",",,Q"
"ZI000067865","1980-11-27","-18.933","29.833","1215.0","KWEKWE, ZI","  318",",,Q","  165",",,Q"
"ZI000067865","1980-11-28","-18.933","29.833","1215.0","KWEKWE, ZI","  299",",,Q","  200",",,Q"
"ZI000067865","1980-11-29","-18.933","29.833","1215.0","KWEKWE, ZI","  289",",,Q","  165",",,Q"
"ZI000067865","1980-11-30","-18.933","29.833","1215.0","KWEKWE, ZI","  207",",,Q","  170",",,Q"
"ZI000067865","1980-12-01","-18.933","29.833","1215.0","KWEKWE, ZI","  274",",,Q","  174",",,Q"
"ZI000067865","1980-12-02","-18.933","29.833","1215.0","KWEKWE, ZI","  303",",,Q","  175",",,Q"
"ZI000067865","1980-12-03","-18.933","29.833","1215.0","KWEKWE, ZI","  299",",,Q","  171",",,Q"
"ZI000067865","1980-12-04","-18.933","29.833","1215.0","KWEKWE, ZI","  291",",,Q","  166",",,Q"
"ZI000067865","1980-12-05","-18.933","29.833","1215.0","KWEKWE, ZI","  279",",,Q","  155",",,Q"
