TMAX,TMIN,DATE,STATION
  238,   92,1969-09-06,ZI000067865
  293,   38,1969-09-07,ZI000067865
  316,   56,1969-09-08,ZI000067865
  308,   90,1969-09-09,ZI000067865
  316,   82,1969-09-10,ZI000067865
  307,  139,1969-09-11,ZI000067865
  317,   84,1969-09-12,ZI000067865
  306,  101,1969-09-13,ZI000067865
  251,  142,1969-09-14,ZI000067865
  246,  145,1969-09-15,ZI000067865
  273,   94,1969-09-16,ZI000067865
  289,   83,1969-09-17,ZI000067865
  288,  104,1969-09-18,ZI000067865
  272,  123,1969-09-19,ZI000067865
  288,   90,1969-09-20,ZI000067865
  301,   86,1969-09-21,ZI000067865
  290,  122,1969-09-22,ZI000067865
  293,  108,1969-09-23,ZI000067865
  301,  123,1969-09-24,ZI000067865
  319,  129,1969-09-25,ZI000067865
  322,  125,1969-09-26,ZI000067865
  333,  124,1969-09-27,ZI000067865
  342,  144,1969-09-28,ZI000067865
  349,  146,1969-09-29,ZI000067865
  333,  177,1969-09-30,ZI000067865
  306,  158,1969-10-01,ZI000067865
  343,  145,1969-10-02,ZI000067865
  355,  167,1969-10-03,ZI000067865
  196,  146,1969-10-04,ZI000067865
  261,  150,1969-10-05,ZI000067865
  301,  144,1969-10-06,ZI000067865
  316,  156,1969-10-07,ZI000067865
  324,  167,1969-10-08,ZI000067865
  343,  205,1969-10-09,ZI000067865
  332,  166,1969-10-10,ZI000067865
  344,  144,1969-10-11,ZI000067865
  353,  175,1969-10-12,ZI000067865
  346,  178,1969-10-13,ZI000067865
  328,  207,1969-10-14,ZI000067865
  334,  167,1969-10-15,ZI000067865
  344,  173,1969-10-16,ZI000067865
  341,  167,1969-10-17,ZI000067865
  266,  208,1969-10-18,ZI000067865
  221,  191,1969-10-19,ZI000067865
  294,  167,1969-10-20,ZI000067865
  313,  151,1969-10-21,ZI000067865
  316,  149,1969-10-22,ZI000067865
  307,  162,1969-10-23,ZI000067865
  296,  172,1969-10-24,ZI000067865
  300,  150,1969-10-25,ZI000067865
  291,  168,1969-10-26,ZI000067865
  277,  167,1969-10-27,ZI000067865
  300,  173,1969-10-28,ZI000067865
  288,  183,1969-10-29,ZI000067865
  276,  172,1969-10-30,ZI000067865
  206,  178,1969-10-31,ZI000067865
  211,  164,1969-11-01,ZI000067865
  234,  129,1969-11-02,ZI000067865
  269,  150,1969-11-03,ZI000067865
  289,  172,1969-11-04,ZI000067865
  245,  167,1969-11-05,ZI000067865
  277,  145,1969-11-06,ZI000067865
  304,  148,1969-11-07,ZI000067865
  299,  168,1969-11-08,ZI000067865
  317,  170,1969-11-09,ZI000067865
  317,  183,1969-11-10,ZI000067865
  282,  173,1969-11-11,ZI000067865
  220,  152,1969-11-12,ZI000067865
  219,  134,1969-11-13,ZI000067865
  257,  109,1969-11-14,ZI000067865
  285,  111,1969-11-15,ZI000067865
  303,  123,1969-11-16,ZI000067865
  320,  161,1969-11-17,ZI000067865
  333,  158,1969-11-18,ZI000067865
  334,  156,1969-11-19,ZI000067865
  346,  169,1969-11-20,ZI000067865
  327,  202,1969-11-21,ZI000067865
  323,  178,1969-11-22,ZI000067865
  337,  162,1969-11-23,ZI000067865
  342,  169,1969-11-24,ZI000067865
  352,  173,1969-11-25,ZI000067865
  357,  189,1969-11-26,ZI000067865
  356,  216,1969-11-27,ZI000067865
  326,  183,1969-11-28,ZI000067865
  227,  167,1969-11-29,ZI000067865
  267,  158,1969-11-30,ZI000067865
  279,  166,1969-12-01,ZI000067865
  283,  162,1969-12-02,ZI000067865
  278,  172,1969-12-03,ZI000067865
  189,  170,1969-12-04,ZI000067865
  220,  162,1969-12-05,ZI000067865
  262,  167,1969-12-06,ZI000067865
  274,  183,1969-12-07,ZI000067865
  272,  178,1969-12-08,ZI000067865
  273,  183,1969-12-09,ZI000067865
  225,  170,1969-12-10,ZI000067865
  239,  162,1969-12-11,ZI000067865
  253,  150,1969-12-12,ZI000067865
  263,  161,1969-12-13,ZI000067865
  268,  161,1969-12-14,ZI000067865
  228,  184,1969-12-15,ZI000067865
  240,  174,1969-12-16,ZI000067865
  250,  172,1969-12-17,ZI000067865
  239,  162,1969-12-18,ZI000067865
  264,  172,1969-12-19,ZI000067865
  285,  172,1969-12-20,ZI000067865
  273,  188,1969-12-21,ZI000067865
  276,  181,1969-12-22,ZI000067865
  228,  186,1969-12-23,ZI000067865
  254,  166,1969-12-24,ZI000067865
  229,  170,1969-12-25,ZI000067865
  218,  174,1969-12-26,ZI000067865
  236,  157,1969-12-27,ZI000067865
  279,  175,1969-12-28,ZI000067865
  246,  182,1969-12-29,ZI000067865
  242,  147,1969-12-30,ZI000067865
  279,  163,1969-12-31,ZI000067865
  300,  192,1970-01-01,ZI000067865
  308,  151,1970-01-02,ZI000067865
  290,  183,1970-01-03,ZI000067865
  295,  162,1970-01-04,ZI000067865
  307,  152,1970-01-05,ZI000067865
  284,  157,1970-01-06,ZI000067865
  274,  156,1970-01-07,ZI000067865
  268,  123,1970-01-08,ZI000067865
  285,  113,1970-01-09,ZI000067865
  296,  128,1970-01-10,ZI000067865
  312,  115,1970-01-11,ZI000067865
  340,  128,1970-01-12,ZI000067865
  333,  174,1970-01-13,ZI000067865
  301,  178,1970-01-14,ZI000067865
  297,  174,1970-01-15,ZI000067865
  297,  169,1970-01-16,ZI000067865
  283,  157,1970-01-17,ZI000067865
  295,  161,1970-01-18,ZI000067865
  298,  177,1970-01-19,ZI000067865
  294,  167,1970-01-20,ZI000067865
  291,  181,1970-01-21,ZI000067865
  298,  140,1970-01-22,ZI000067865
  313,  159,1970-01-23,ZI000067865
  291,  153,1970-01-24,ZI000067865
  300,  152,1970-01-25,ZI000067865
  307,  131,1970-01-26,ZI000067865
  304,  146,1970-01-27,ZI000067865
  308,  151,1970-01-28,ZI000067865
  308,  157,1970-01-29,ZI000067865
  311,  151,1970-01-30,ZI000067865
  289,  170,1970-01-31,ZI000067865
  319,  178,1970-02-01,ZI000067865
  296,  173,1970-02-02,ZI000067865
  209,  150,1970-02-03,ZI000067865
  287,  146,1970-02-04,ZI000067865
  296,  163,1970-02-05,ZI000067865
  292,  156,1970-02-06,ZI000067865
  298,  168,1970-02-07,ZI000067865
  325,  172,1970-02-08,ZI000067865
  317,  179,1970-02-09,ZI000067865
  322,  183,1970-02-10,ZI000067865
  304,  187,1970-02-11,ZI000067865
  289,  168,1970-02-12,ZI000067865
  288,  136,1970-02-13,ZI000067865
  301,  123,1970-02-14,ZI000067865
  310,  141,1970-02-15,ZI000067865
  317,  142,1970-02-16,ZI000067865
  293,  194,1970-02-17,ZI000067865
  268,  151,1970-02-18,ZI000067865
  294,  128,1970-02-19,ZI000067865
  308,  146,1970-02-20,ZI000067865
  318,  122,1970-02-21,ZI000067865
  307,  149,1970-02-22,ZI000067865
  311,  145,1970-02-23,ZI000067865
  330,  157,1970-02-24,ZI000067865
  328,  168,1970-02-25,ZI000067865
  319,  168,1970-02-26,ZI000067865
  328,  156,1970-02-27,ZI000067865
  338,  151,1970-02-28,ZI000067865
  344,  134,1970-03-01,ZI000067865
  352,  144,1970-03-02,ZI000067865
  333,  169,1970-03-03,ZI000067865
  327,  148,1970-03-04,ZI000067865
  316,  161,1970-03-05,ZI000067865
  323,  177,1970-03-06,ZI000067865
  318,  178,1970-03-07,ZI000067865
  306,  168,1970-03-08,ZI000067865
  313,  133,1970-03-09,ZI000067865
  323,  146,1970-03-10,ZI000067865
  283,  178,1970-03-11,ZI000067865
  293,  140,1970-03-12,ZI000067865
  290,  114,1970-03-13,ZI000067865
  267,  133,1970-03-14,ZI000067865
  284,  102,1970-03-15,ZI000067865
  284,  118,1970-03-16,ZI000067865
  296,  118,1970-03-17,ZI000067865
  302,  112,1970-03-18,ZI000067865
  316,   85,1970-03-19,ZI000067865
  325,  106,1970-03-20,ZI000067865
  318,  131,1970-03-21,ZI000067865
  323,  144,1970-03-22,ZI000067865
  303,  149,1970-03-23,ZI000067865
  298,  151,1970-03-24,ZI000067865
  279,  139,1970-03-25,ZI000067865
  286,  122,1970-03-26,ZI000067865
  297,  106,1970-03-27,ZI000067865
  319,   88,1970-03-28,ZI000067865
  264,  164,1970-03-29,ZI000067865
  278,  124,1970-03-30,ZI000067865
  281,   72,1970-03-31,ZI000067865
  311,   76,1970-04-01,ZI000067865
  298,   88,1970-04-02,ZI000067865
  288,  100,1970-04-03,ZI000067865
  289,   89,1970-04-04,ZI000067865
  301,   96,1970-04-05,ZI000067865
  303,  111,1970-04-06,ZI000067865
  307,   96,1970-04-07,ZI000067865
  291,  101,1970-04-08,ZI000067865
  251,  146,1970-04-09,ZI000067865
  261,  131,1970-04-10,ZI000067865
  266,  134,1970-04-11,ZI000067865
  303,  110,1970-04-12,ZI000067865
  303,  143,1970-04-13,ZI000067865
  314,  142,1970-04-14,ZI000067865
  266,  168,1970-04-15,ZI000067865
  303,  146,1970-04-16,ZI000067865
  306,  168,1970-04-17,ZI000067865
  217,  155,1970-04-18,ZI000067865
  256,  147,1970-04-19,ZI000067865
  281,  138,1970-04-20,ZI000067865
  278,  159,1970-04-21,ZI000067865
  290,  150,1970-04-22,ZI000067865
  271,  144,1970-04-23,ZI000067865
  223,  140,1970-04-24,ZI000067865
  239,   88,1970-04-25,ZI000067865
  242,   84,1970-04-26,ZI000067865
  239,   83,1970-04-27,ZI000067865
  256,   74,1970-04-28,ZI000067865
  268,   56,1970-04-29,ZI000067865
  259,   72,1970-04-30,ZI000067865
  262,   88,1970-05-01,ZI000067865
  268,   88,1970-05-02,ZI000067865
  280,   89,1970-05-03,ZI000067865
  283,   74,1970-05-04,ZI000067865
  267,   83,1970-05-05,ZI000067865
  250,  123,1970-05-06,ZI000067865
  262,   77,1970-05-07,ZI000067865
  272,   62,1970-05-08,ZI000067865
  291,  106,1970-05-09,ZI000067865
  294,   44,1970-05-10,ZI000067865
  303,   67,1970-05-11,ZI000067865
  299,   95,1970-05-12,ZI000067865
  278,   90,1970-05-13,ZI000067865
  239,  126,1970-05-14,ZI000067865
  246,   98,1970-05-15,ZI000067865
  268,   77,1970-05-16,ZI000067865
  269,   61,1970-05-17,ZI000067865
  272,   97,1970-05-18,ZI000067865
  266,   77,1970-05-19,ZI000067865
  266,   69,1970-05-20,ZI000067865
  275,   84,1970-05-21,ZI000067865
  283,   94,1970-05-22,ZI000067865
  269,  112,1970-05-23,ZI000067865
  286,   86,1970-05-24,ZI000067865
  291,   63,1970-05-25,ZI000067865
  304,   62,1970-05-26,ZI000067865
  289,   83,1970-05-27,ZI000067865
  264,   68,1970-05-28,ZI000067865
  266,   71,1970-05-29,ZI000067865
  284,   55,1970-05-30,ZI000067865
  294,   49,1970-05-31,ZI000067865
  246,  106,1970-06-01,ZI000067865
  242,   83,1970-06-02,ZI000067865
  236,   96,1970-06-03,ZI000067865
  234,   57,1970-06-04,ZI000067865
  238,   62,1970-06-05,ZI000067865
  254,   44,1970-06-06,ZI000067865
  254,   47,1970-06-07,ZI000067865
  266,   12,1970-06-08,ZI000067865
  265,   53,1970-06-09,ZI000067865
  256,   56,1970-06-10,ZI000067865
  252,   57,1970-06-11,ZI000067865
  253,  101,1970-06-12,ZI000067865
  214,  124,1970-06-13,ZI000067865
  220,  142,1970-06-14,ZI000067865
  205,  103,1970-06-15,ZI000067865
  234,   57,1970-06-16,ZI000067865
  221,   78,1970-06-17,ZI000067865
  211,  105,1970-06-18,ZI000067865
  226,   73,1970-06-19,ZI000067865
  247,   60,1970-06-20,ZI000067865
  244,   67,1970-06-21,ZI000067865
  217,   95,1970-06-22,ZI000067865
  216,   90,1970-06-23,ZI000067865
  223,   68,1970-06-24,ZI000067865
  201,   86,1970-06-25,ZI000067865
  211,   79,1970-06-26,ZI000067865
  233,  117,1970-06-27,ZI000067865
  239,   81,1970-06-28,ZI000067865
  234,   69,1970-06-29,ZI000067865
  253,   44,1970-06-30,ZI000067865
  256,   41,1970-07-01,ZI000067865
  219,   61,1970-07-02,ZI000067865
  223,   37,1970-07-03,ZI000067865
  240,   19,1970-07-04,ZI000067865
  258,    6,1970-07-05,ZI000067865
  259,    9,1970-07-06,ZI000067865
  257,   11,1970-07-07,ZI000067865
  239,   48,1970-07-08,ZI000067865
  244,   62,1970-07-09,ZI000067865
  256,   67,1970-07-10,ZI000067865
  256,   58,1970-07-11,ZI000067865
  263,   55,1970-07-12,ZI000067865
  272,   62,1970-07-13,ZI000067865
  273,   90,1970-07-14,ZI000067865
  211,  112,1970-07-15,ZI000067865
  238,  107,1970-07-16,ZI000067865
  242,   39,1970-07-17,ZI000067865
  277,   54,1970-07-18,ZI000067865
  268,   76,1970-07-19,ZI000067865
  263,   75,1970-07-20,ZI000067865
  263,   63,1970-07-21,ZI000067865
  269,   63,1970-07-22,ZI000067865
  234,  123,1970-07-23,ZI000067865
  181,  105,1970-07-24,ZI000067865
  232,   75,1970-07-25,ZI000067865
  239,   83,1970-07-26,ZI000067865
  251,   72,1970-07-27,ZI000067865
  253,   68,1970-07-28,ZI000067865
  261,   74,1970-07-29,ZI000067865
  271,   58,1970-07-30,ZI000067865
  224,  112,1970-07-31,ZI000067865
  230,  100,1970-08-01,ZI000067865
  234,   87,1970-08-02,ZI000067865
  239,  155,1970-08-03,ZI000067865
  269,  140,1970-08-04,ZI000067865
  262,  144,1970-08-05,ZI000067865
  262,   93,1970-08-06,ZI000067865
  262,   81,1970-08-07,ZI000067865
  267,   56,1970-08-08,ZI000067865
  278,   73,1970-08-09,ZI000067865
  258,   48,1970-08-10,ZI000067865
  253,   84,1970-08-11,ZI000067865
  219,   97,1970-08-12,ZI000067865
  249,   83,1970-08-13,ZI000067865
  250,   74,1970-08-14,ZI000067865
  249,   60,1970-08-15,ZI000067865
  278,   52,1970-08-16,ZI000067865
  262,   71,1970-08-17,ZI000067865
  251,  104,1970-08-18,ZI000067865
  244,   80,1970-08-19,ZI000067865
  252,   88,1970-08-20,ZI000067865
  259,   84,1970-08-21,ZI000067865
  277,   84,1970-08-22,ZI000067865
  278,  103,1970-08-23,ZI000067865
  277,  114,1970-08-24,ZI000067865
  282,  103,1970-08-25,ZI000067865
  306,   96,1970-08-26,ZI000067865
  291,  101,1970-08-27,ZI000067865
  300,  140,1970-08-28,ZI000067865
  308,  122,1970-08-29,ZI000067865
  311,  138,1970-08-30,ZI000067865
  306,  127,1970-08-31,ZI000067865
  314,   88,1970-09-01,ZI000067865
  331,   98,1970-09-02,ZI000067865
  330,  117,1970-09-03,ZI000067865
  317,  126,1970-09-04,ZI000067865
  323,  129,1970-09-05,ZI000067865
  322,  121,1970-09-06,ZI000067865
  288,  157,1970-09-07,ZI000067865
  300,  116,1970-09-08,ZI000067865
  316,  108,1970-09-09,ZI000067865
  323,  110,1970-09-10,ZI000067865
  333,  112,1970-09-11,ZI000067865
  288,  165,1970-09-12,ZI000067865
  299,  128,1970-09-13,ZI000067865
  327,  106,1970-09-14,ZI000067865
  301,  122,1970-09-15,ZI000067865
  284,  122,1970-09-16,ZI000067865
  306,  101,1970-09-17,ZI000067865
  301,   89,1970-09-18,ZI000067865
  303,   58,1970-09-19,ZI000067865
  302,  118,1970-09-20,ZI000067865
  300,  123,1970-09-21,ZI000067865
  310,  136,1970-09-22,ZI000067865
  329,  139,1970-09-23,ZI000067865
  311,  159,1970-09-24,ZI000067865
  327,  152,1970-09-25,ZI000067865
  322,  156,1970-09-26,ZI000067865
  331,  167,1970-09-27,ZI000067865
  328,  171,1970-09-28,ZI000067865
  338,  167,1970-09-29,ZI000067865
  289,  182,1970-09-30,ZI000067865
  301,  134,1970-10-01,ZI000067865
  294,  136,1970-10-02,ZI000067865
  301,  128,1970-10-03,ZI000067865
  319,  123,1970-10-04,ZI000067865
  333,  141,1970-10-05,ZI000067865
  339,  122,1970-10-06,ZI000067865
  346,  149,1970-10-07,ZI000067865
  361,  157,1970-10-08,ZI000067865
  346,  168,1970-10-09,ZI000067865
  294,  173,1970-10-10,ZI000067865
  338,  151,1970-10-11,ZI000067865
  287,  158,1970-10-12,ZI000067865
  332,  151,1970-10-13,ZI000067865
  335,  168,1970-10-14,ZI000067865
  336,  193,1970-10-15,ZI000067865
  333,  184,1970-10-16,ZI000067865
  259,  147,1970-10-17,ZI000067865
  251,  137,1970-10-18,ZI000067865
  273,  109,1970-10-19,ZI000067865
  298,  113,1970-10-20,ZI000067865
  313,  117,1970-10-21,ZI000067865
  316,  150,1970-10-22,ZI000067865
  323,  168,1970-10-23,ZI000067865
  312,  172,1970-10-24,ZI000067865
  287,  160,1970-10-25,ZI000067865
  304,  129,1970-10-26,ZI000067865
  316,  129,1970-10-27,ZI000067865
  328,  155,1970-10-28,ZI000067865
  339,  173,1970-10-29,ZI000067865
  322,  196,1970-10-30,ZI000067865
  334,  162,1970-10-31,ZI000067865
  333,  178,1970-11-01,ZI000067865
  345,  178,1970-11-02,ZI000067865
  348,  175,1970-11-03,ZI000067865
  300,  207,1970-11-04,ZI000067865
  293,  193,1970-11-05,ZI000067865
  276,  168,1970-11-06,ZI000067865
  289,  162,1970-11-07,ZI000067865
  312,  155,1970-11-08,ZI000067865
  330,  183,1970-11-09,ZI000067865
  314,  183,1970-11-10,ZI000067865
  251,  182,1970-11-11,ZI000067865
  268,  161,1970-11-12,ZI000067865
  277,  157,1970-11-13,ZI000067865
  274,  158,1970-11-14,ZI000067865
  318,  164,1970-11-15,ZI000067865
  334,  183,1970-11-16,ZI000067865
  323,  173,1970-11-17,ZI000067865
  290,  194,1970-11-18,ZI000067865
  274,  184,1970-11-19,ZI000067865
  308,  183,1970-11-20,ZI000067865
  251,  177,1970-11-21,ZI000067865
  260,  168,1970-11-22,ZI000067865
  286,  182,1970-11-23,ZI000067865
  278,  172,1970-11-24,ZI000067865
  267,  176,1970-11-25,ZI000067865
  277,  167,1970-11-26,ZI000067865
  256,  168,1970-11-27,ZI000067865
  209,  169,1970-11-28,ZI000067865
  256,  172,1970-11-29,ZI000067865
  290,  158,1970-11-30,ZI000067865
  273,  178,1970-12-01,ZI000067865
  272,  160,1970-12-02,ZI000067865
  293,  149,1970-12-03,ZI000067865
  297,  154,1970-12-04,ZI000067865
  303,  161,1970-12-05,ZI000067865
  268,  167,1970-12-06,ZI000067865
  285,  173,1970-12-07,ZI000067865
  299,  133,1970-12-08,ZI000067865
  313,  141,1970-12-09,ZI000067865
  304,  172,1970-12-10,ZI000067865
  306,  157,1970-12-11,ZI000067865
  298,  133,1970-12-12,ZI000067865
  306,  137,1970-12-13,ZI000067865
  312,  161,1970-12-14,ZI000067865
  322,  169,1970-12-15,ZI000067865
  293,  161,1970-12-16,ZI000067865
  306,  160,1970-12-17,ZI000067865
  304,  154,1970-12-18,ZI000067865
  307,  151,1970-12-19,ZI000067865
  306,  184,1970-12-20,ZI000067865
  316,  182,1970-12-21,ZI000067865
  268,  184,1970-12-22,ZI000067865
  251,  168,1970-12-23,ZI000067865
  281,  167,1970-12-24,ZI000067865
  299,  184,1970-12-25,ZI000067865
  288,  183,1970-12-26,ZI000067865
  277,  188,1970-12-27,ZI000067865
  262,  172,1970-12-28,ZI000067865
  278,  179,1970-12-29,ZI000067865
  278,  181,1970-12-30,ZI000067865
  279,  179,1970-12-31,ZI000067865
  262,  183,1971-01-01,ZI000067865
  252,  178,1971-01-02,ZI000067865
  235,  171,1971-01-03,ZI000067865
  229,  174,1971-01-04,ZI000067865
  227,  167,1971-01-05,ZI000067865
  269,  140,1971-01-06,ZI000067865
  288,  146,1971-01-07,ZI000067865
  260,  166,1971-01-08,ZI000067865
  274,  152,1971-01-09,ZI000067865
  288,  153,1971-01-10,ZI000067865
  291,  178,1971-01-11,ZI000067865
  303,  165,1971-01-12,ZI000067865
  256,  165,1971-01-13,ZI000067865
  291,  137,1971-01-14,ZI000067865
  298,  185,1971-01-15,ZI000067865
  292,  184,1971-01-16,ZI000067865
  248,  176,1971-01-17,ZI000067865
  277,  177,1971-01-18,ZI000067865
  285,  179,1971-01-19,ZI000067865
  273,  185,1971-01-20,ZI000067865
  272,  193,1971-01-21,ZI000067865
  278,  186,1971-01-22,ZI000067865
  272,  166,1971-01-23,ZI000067865
  271,  172,1971-01-24,ZI000067865
  251,  157,1971-01-25,ZI000067865
  253,  160,1971-01-26,ZI000067865
  262,  141,1971-01-27,ZI000067865
  271,  144,1971-01-28,ZI000067865
  282,  141,1971-01-29,ZI000067865
  282,  157,1971-01-30,ZI000067865
  290,  134,1971-01-31,ZI000067865
  282,  140,1971-02-01,ZI000067865
  278,  150,1971-02-02,ZI000067865
  282,  130,1971-02-03,ZI000067865
  296,  128,1971-02-04,ZI000067865
  277,  156,1971-02-05,ZI000067865
  282,  130,1971-02-06,ZI000067865
  287,  142,1971-02-07,ZI000067865
  302,  130,1971-02-08,ZI000067865
  288,  122,1971-02-09,ZI000067865
  295,  143,1971-02-10,ZI000067865
  298,  155,1971-02-11,ZI000067865
  313,  175,1971-02-12,ZI000067865
  284,  182,1971-02-13,ZI000067865
  270,  177,1971-02-14,ZI000067865
  287,  141,1971-02-15,ZI000067865
  288,  155,1971-02-16,ZI000067865
  261,  173,1971-02-17,ZI000067865
  253,  129,1971-02-18,ZI000067865
  269,  132,1971-02-19,ZI000067865
  283,  114,1971-02-20,ZI000067865
  294,  134,1971-02-21,ZI000067865
  292,  133,1971-02-22,ZI000067865
  288,  150,1971-02-23,ZI000067865
  286,  123,1971-02-24,ZI000067865
  311,  126,1971-02-25,ZI000067865
  315,  137,1971-02-26,ZI000067865
  309,  135,1971-02-27,ZI000067865
  322,  124,1971-02-28,ZI000067865
  334,  122,1971-03-01,ZI000067865
  318,  143,1971-03-02,ZI000067865
  304,  150,1971-03-03,ZI000067865
  295,  150,1971-03-04,ZI000067865
  304,  136,1971-03-05,ZI000067865
  309,  145,1971-03-06,ZI000067865
  316,  154,1971-03-07,ZI000067865
  316,  140,1971-03-08,ZI000067865
  312,  132,1971-03-09,ZI000067865
  311,  120,1971-03-10,ZI000067865
  310,  157,1971-03-11,ZI000067865
  294,  155,1971-03-12,ZI000067865
  298,  137,1971-03-13,ZI000067865
  304,  121,1971-03-14,ZI000067865
  312,  135,1971-03-15,ZI000067865
  297,  130,1971-03-16,ZI000067865
  304,  142,1971-03-17,ZI000067865
  300,  127,1971-03-18,ZI000067865
  323,  111,1971-03-19,ZI000067865
  324,  156,1971-03-20,ZI000067865
  317,  152,1971-03-21,ZI000067865
  296,  156,1971-03-22,ZI000067865
  311,  166,1971-03-23,ZI000067865
  315,  146,1971-03-24,ZI000067865
  324,  141,1971-03-25,ZI000067865
  324,  148,1971-03-26,ZI000067865
  298,  151,1971-03-27,ZI000067865
  288,  164,1971-03-28,ZI000067865
  301,  118,1971-03-29,ZI000067865
  283,  156,1971-03-30,ZI000067865
  278,  151,1971-03-31,ZI000067865
  291,  131,1971-04-01,ZI000067865
  304,  141,1971-04-02,ZI000067865
  304,  166,1971-04-03,ZI000067865
  317,  163,1971-04-04,ZI000067865
  304,  170,1971-04-05,ZI000067865
  296,  166,1971-04-06,ZI000067865
  297,  170,1971-04-07,ZI000067865
  312,  141,1971-04-08,ZI000067865
  307,  145,1971-04-09,ZI000067865
  304,  180,1971-04-10,ZI000067865
  305,  152,1971-04-11,ZI000067865
  296,  166,1971-04-12,ZI000067865
  298,  156,1971-04-13,ZI000067865
  290,  156,1971-04-14,ZI000067865
  294,  125,1971-04-15,ZI000067865
