PRCP,DATE,STATION
    0,1978-12-12,AJ000037605
    0,1978-12-13,AJ000037605
    0,1978-12-14,AJ000037605
    0,1978-12-15,AJ000037605
   31,1978-12-16,AJ000037605
    2,1978-12-17,AJ000037605
    7,1978-12-18,AJ000037605
   20,1978-12-19,AJ000037605
    0,1978-12-20,AJ000037605
    2,1978-12-21,AJ000037605
    0,1978-12-22,AJ000037605
    7,1978-12-23,AJ000037605
    0,1978-12-24,AJ000037605
    0,1978-12-25,AJ000037605
    0,1978-12-26,AJ000037605
    2,1978-12-27,AJ000037605
    3,1978-12-28,AJ000037605
    2,1978-12-29,AJ000037605
    0,1978-12-30,AJ000037605
    0,1978-12-31,AJ000037605
    2,1979-01-01,AJ000037605
   13,1979-01-02,AJ000037605
    4,1979-01-03,AJ000037605
   96,1979-01-04,AJ000037605
    7,1979-01-05,AJ000037605
   10,1979-01-06,AJ000037605
    3,1979-01-07,AJ000037605
   15,1979-01-08,AJ000037605
    0,1979-01-09,AJ000037605
    0,1979-01-10,AJ000037605
    0,1979-01-11,AJ000037605
    0,1979-01-12,AJ000037605
    0,1979-01-13,AJ000037605
    0,1979-01-14,AJ000037605
    0,1979-01-15,AJ000037605
    0,1979-01-16,AJ000037605
    0,1979-01-17,AJ000037605
    0,1979-01-18,AJ000037605
    0,1979-01-19,AJ000037605
    0,1979-01-20,AJ000037605
   25,1979-01-21,AJ000037605
    2,1979-01-22,AJ000037605
    0,1979-01-23,AJ000037605
    2,1979-01-24,AJ000037605
    2,1979-01-25,AJ000037605
    0,1979-01-26,AJ000037605
    0,1979-01-27,AJ000037605
    0,1979-01-28,AJ000037605
    0,1979-01-29,AJ000037605
    0,1979-01-30,AJ000037605
    0,1979-01-31,AJ000037605
    0,1979-02-01,AJ000037605
   56,1979-02-02,AJ000037605
    0,1979-02-03,AJ000037605
    0,1979-02-04,AJ000037605
    0,1979-02-05,AJ000037605
    0,1979-02-06,AJ000037605
    0,1979-02-07,AJ000037605
    0,1979-02-08,AJ000037605
    0,1979-02-09,AJ000037605
    0,1979-02-10,AJ000037605
    2,1979-02-11,AJ000037605
    0,1979-02-12,AJ000037605
    0,1979-02-13,AJ000037605
    0,1979-02-14,AJ000037605
   58,1979-02-15,AJ000037605
   40,1979-02-16,AJ000037605
    7,1979-02-17,AJ000037605
    0,1979-02-18,AJ000037605
    0,1979-02-19,AJ000037605
   25,1979-02-20,AJ000037605
    3,1979-02-21,AJ000037605
    0,1979-02-22,AJ000037605
    0,1979-02-23,AJ000037605
    9,1979-02-24,AJ000037605
    9,1979-02-25,AJ000037605
   17,1979-02-26,AJ000037605
    0,1979-02-27,AJ000037605
    0,1979-02-28,AJ000037605
    0,1979-03-01,AJ000037605
    0,1979-03-02,AJ000037605
    0,1979-03-03,AJ000037605
    0,1979-03-04,AJ000037605
    0,1979-03-05,AJ000037605
    0,1979-03-06,AJ000037605
    0,1979-03-07,AJ000037605
    0,1979-03-08,AJ000037605
    0,1979-03-09,AJ000037605
    0,1979-03-10,AJ000037605
    0,1979-03-11,AJ000037605
    0,1979-03-12,AJ000037605
    0,1979-03-13,AJ000037605
   10,1979-03-14,AJ000037605
    0,1979-03-15,AJ000037605
