PRCP,SNOW,DATE,STATION
   41,,2020-07-23,US1KYSC0020
   20,,2020-07-24,US1KYSC0020
    0,,2020-07-25,US1KYSC0020
    0,,2020-07-26,US1KYSC0020
   69,,2020-07-27,US1KYSC0020
    5,,2020-07-28,US1KYSC0020
    0,,2020-07-29,US1KYSC0020
    0,,2020-07-30,US1KYSC0020
  358,,2020-07-31,US1KYSC0020
   66,,2020-08-01,US1KYSC0020
   15,,2020-08-02,US1KYSC0020
    5,,2020-08-04,US1KYSC0020
    0,,2020-08-05,US1KYSC0020
    0,,2020-08-06,US1KYSC0020
    0,,2020-08-07,US1KYSC0020
    0,,2020-08-08,US1KYSC0020
    0,,2020-08-09,US1KYSC0020
    0,,2020-08-10,US1KYSC0020
   64,,2020-08-11,US1KYSC0020
    0,,2020-08-12,US1KYSC0020
    0,,2020-08-13,US1KYSC0020
    0,,2020-08-14,US1KYSC0020
   36,,2020-08-15,US1KYSC0020
    0,,2020-08-16,US1KYSC0020
   64,,2020-08-17,US1KYSC0020
    0,,2020-08-18,US1KYSC0020
  206,,2020-08-19,US1KYSC0020
    0,,2020-08-20,US1KYSC0020
    0,,2020-08-21,US1KYSC0020
   15,,2020-08-22,US1KYSC0020
  480,,2020-08-23,US1KYSC0020
    5,,2020-08-24,US1KYSC0020
    0,,2020-08-25,US1KYSC0020
    0,,2020-08-26,US1KYSC0020
    0,,2020-08-27,US1KYSC0020
  229,,2020-08-29,US1KYSC0020
   74,,2020-08-31,US1KYSC0020
   33,,2020-09-01,US1KYSC0020
   76,,2020-09-02,US1KYSC0020
  191,,2020-09-03,US1KYSC0020
    5,,2020-09-04,US1KYSC0020
    0,,2020-09-05,US1KYSC0020
    0,,2020-09-06,US1KYSC0020
    0,,2020-09-07,US1KYSC0020
    0,,2020-09-08,US1KYSC0020
    0,,2020-09-09,US1KYSC0020
    0,,2020-09-10,US1KYSC0020
    0,,2020-09-11,US1KYSC0020
    0,,2020-09-12,US1KYSC0020
  391,,2020-09-13,US1KYSC0020
   53,,2020-09-14,US1KYSC0020
    0,,2020-09-15,US1KYSC0020
    0,,2020-09-16,US1KYSC0020
    0,,2020-09-17,US1KYSC0020
    0,,2020-09-24,US1KYSC0020
    0,,2020-09-28,US1KYSC0020
   81,,2020-09-29,US1KYSC0020
   97,,2020-09-30,US1KYSC0020
    0,,2020-10-09,US1KYSC0020
   10,,2020-10-11,US1KYSC0020
    0,,2020-10-28,US1KYSC0020
  290,,2020-10-29,US1KYSC0020
  196,,2020-10-30,US1KYSC0020
    0,,2020-10-31,US1KYSC0020
    0,,2020-11-01,US1KYSC0020
    0,,2020-11-02,US1KYSC0020
    0,,2020-11-03,US1KYSC0020
    0,,2020-11-04,US1KYSC0020
    0,,2020-11-05,US1KYSC0020
    0,,2020-11-06,US1KYSC0020
    0,,2020-11-07,US1KYSC0020
    0,,2020-11-08,US1KYSC0020
    0,,2020-11-09,US1KYSC0020
    0,,2020-11-10,US1KYSC0020
  127,,2020-11-11,US1KYSC0020
    0,,2020-11-12,US1KYSC0020
    0,,2020-11-13,US1KYSC0020
    0,,2020-11-14,US1KYSC0020
   58,,2020-11-15,US1KYSC0020
    0,,2020-11-16,US1KYSC0020
    0,,2020-11-17,US1KYSC0020
    0,,2020-11-18,US1KYSC0020
    0,,2020-11-19,US1KYSC0020
    0,,2020-11-20,US1KYSC0020
    0,,2020-11-21,US1KYSC0020
    0,,2020-11-22,US1KYSC0020
   56,,2020-11-23,US1KYSC0020
    0,,2020-11-24,US1KYSC0020
   10,,2020-11-25,US1KYSC0020
   84,,2020-11-26,US1KYSC0020
    0,,2020-11-27,US1KYSC0020
    0,,2020-11-28,US1KYSC0020
    0,,2020-11-29,US1KYSC0020
  165,,2020-11-30,US1KYSC0020
  107,,2020-12-01,US1KYSC0020
    0,,2020-12-02,US1KYSC0020
    0,,2020-12-03,US1KYSC0020
    0,    0,2021-03-04,US1KYSC0020
    0,    0,2021-03-05,US1KYSC0020
    0,    0,2021-03-06,US1KYSC0020
    0,    0,2021-03-07,US1KYSC0020
    0,    0,2021-03-08,US1KYSC0020
    0,    0,2021-03-09,US1KYSC0020
    0,    0,2021-03-10,US1KYSC0020
    0,    0,2021-03-11,US1KYSC0020
  249,,2021-03-12,US1KYSC0020
   48,,2021-03-13,US1KYSC0020
    0,    0,2021-03-14,US1KYSC0020
    0,    0,2021-03-15,US1KYSC0020
   79,,2021-03-16,US1KYSC0020
    0,    0,2021-03-17,US1KYSC0020
   76,,2021-03-18,US1KYSC0020
  132,,2021-03-19,US1KYSC0020
    0,    0,2021-03-20,US1KYSC0020
    0,    0,2021-03-21,US1KYSC0020
    0,    0,2021-03-22,US1KYSC0020
    0,    0,2021-03-23,US1KYSC0020
    0,    0,2021-03-24,US1KYSC0020
    0,    0,2021-03-25,US1KYSC0020
  234,,2021-03-26,US1KYSC0020
    0,    0,2021-03-27,US1KYSC0020
  114,,2021-03-28,US1KYSC0020
    0,    0,2021-03-29,US1KYSC0020
    0,    0,2021-03-30,US1KYSC0020
  226,,2021-03-31,US1KYSC0020
    0,    0,2021-04-01,US1KYSC0020
    0,    0,2021-04-02,US1KYSC0020
    0,    0,2021-04-03,US1KYSC0020
    0,    0,2021-04-04,US1KYSC0020
    0,    0,2021-04-05,US1KYSC0020
    0,    0,2021-04-06,US1KYSC0020
    0,    0,2021-04-07,US1KYSC0020
    0,    0,2021-04-08,US1KYSC0020
   58,,2021-04-09,US1KYSC0020
    0,    0,2021-04-10,US1KYSC0020
  168,,2021-04-11,US1KYSC0020
   48,,2021-04-12,US1KYSC0020
    0,    0,2021-04-13,US1KYSC0020
   10,,2021-04-14,US1KYSC0020
    0,    0,2021-04-23,US1KYSC0020
    0,    0,2021-04-24,US1KYSC0020
  241,,2021-04-25,US1KYSC0020
    0,    0,2021-04-26,US1KYSC0020
    0,    0,2021-04-27,US1KYSC0020
    0,    0,2021-04-28,US1KYSC0020
  117,,2021-04-29,US1KYSC0020
  109,,2021-04-30,US1KYSC0020
    0,    0,2021-05-01,US1KYSC0020
  102,,2021-05-03,US1KYSC0020
  107,,2021-05-04,US1KYSC0020
  411,,2021-05-05,US1KYSC0020
    0,    0,2021-05-06,US1KYSC0020
    0,    0,2021-05-07,US1KYSC0020
    0,,2021-05-08,US1KYSC0020
    0,,2021-05-09,US1KYSC0020
    0,    0,2021-05-11,US1KYSC0020
    0,    0,2021-05-12,US1KYSC0020
    0,    0,2021-05-13,US1KYSC0020
    0,    0,2021-05-14,US1KYSC0020
    0,    0,2021-05-15,US1KYSC0020
    0,    0,2021-05-16,US1KYSC0020
   10,,2021-05-18,US1KYSC0020
    5,,2021-05-19,US1KYSC0020
    0,    0,2021-05-20,US1KYSC0020
    0,    0,2021-05-21,US1KYSC0020
    0,    0,2021-05-22,US1KYSC0020
    0,    0,2021-05-23,US1KYSC0020
    0,    0,2021-05-24,US1KYSC0020
    0,    0,2021-05-25,US1KYSC0020
    0,    0,2021-05-26,US1KYSC0020
  203,,2021-05-27,US1KYSC0020
    0,    0,2021-05-28,US1KYSC0020
  117,,2021-05-29,US1KYSC0020
    0,    0,2021-05-30,US1KYSC0020
    0,    0,2021-05-31,US1KYSC0020
    0,    0,2021-06-01,US1KYSC0020
   25,,2021-06-02,US1KYSC0020
   97,,2021-06-03,US1KYSC0020
  155,,2021-06-04,US1KYSC0020
    0,    0,2021-06-05,US1KYSC0020
    0,    0,2021-06-06,US1KYSC0020
    0,    0,2021-06-07,US1KYSC0020
    0,    0,2021-06-08,US1KYSC0020
  389,,2021-06-09,US1KYSC0020
   30,,2021-06-10,US1KYSC0020
  117,,2021-06-11,US1KYSC0020
   18,,2021-06-12,US1KYSC0020
    0,    0,2021-06-13,US1KYSC0020
  178,,2021-06-14,US1KYSC0020
    0,    0,2021-06-15,US1KYSC0020
    0,    0,2021-06-16,US1KYSC0020
    0,    0,2021-06-17,US1KYSC0020
    0,    0,2021-06-18,US1KYSC0020
  168,,2021-06-19,US1KYSC0020
    0,    0,2021-06-20,US1KYSC0020
    0,    0,2021-06-21,US1KYSC0020
  239,,2021-06-22,US1KYSC0020
    0,    0,2021-06-23,US1KYSC0020
    0,    0,2021-06-24,US1KYSC0020
    0,    0,2021-06-25,US1KYSC0020
    0,    0,2021-06-26,US1KYSC0020
    0,    0,2021-06-27,US1KYSC0020
    0,    0,2021-06-28,US1KYSC0020
    0,    0,2021-06-29,US1KYSC0020
    0,    0,2021-06-30,US1KYSC0020
  130,,2021-07-01,US1KYSC0020
  147,,2021-07-02,US1KYSC0020
    0,    0,2021-07-03,US1KYSC0020
    0,    0,2021-07-04,US1KYSC0020
    0,    0,2021-07-05,US1KYSC0020
    0,    0,2021-07-06,US1KYSC0020
   66,,2021-07-07,US1KYSC0020
    0,    0,2021-07-08,US1KYSC0020
  206,,2021-07-09,US1KYSC0020
    0,    0,2021-07-10,US1KYSC0020
  117,,2021-07-11,US1KYSC0020
   25,,2021-07-12,US1KYSC0020
   20,,2021-07-13,US1KYSC0020
  198,,2021-07-14,US1KYSC0020
   74,,2021-07-15,US1KYSC0020
    0,,2021-07-16,US1KYSC0020
  330,,2021-07-17,US1KYSC0020
    8,,2021-07-18,US1KYSC0020
    0,    0,2021-07-19,US1KYSC0020
    0,    0,2021-07-20,US1KYSC0020
    0,    0,2021-07-21,US1KYSC0020
    0,    0,2021-07-22,US1KYSC0020
    0,    0,2021-07-23,US1KYSC0020
    0,    0,2021-07-24,US1KYSC0020
    0,    0,2021-07-25,US1KYSC0020
   30,,2021-07-26,US1KYSC0020
    0,    0,2021-07-27,US1KYSC0020
    0,    0,2021-07-28,US1KYSC0020
    0,    0,2021-07-29,US1KYSC0020
   38,,2021-07-30,US1KYSC0020
    0,,2021-08-01,US1KYSC0020
    0,    0,2021-08-02,US1KYSC0020
    0,    0,2021-08-03,US1KYSC0020
    0,    0,2021-08-04,US1KYSC0020
    0,    0,2021-08-05,US1KYSC0020
    0,    0,2021-08-06,US1KYSC0020
    0,    0,2021-08-07,US1KYSC0020
    0,    0,2021-08-08,US1KYSC0020
    0,    0,2021-08-09,US1KYSC0020
  102,,2021-08-10,US1KYSC0020
  163,,2021-08-11,US1KYSC0020
    0,,2021-08-13,US1KYSC0020
  495,,2021-08-14,US1KYSC0020
   43,,2021-08-15,US1KYSC0020
    3,,2021-08-16,US1KYSC0020
  142,,2021-08-17,US1KYSC0020
   33,,2021-08-18,US1KYSC0020
  107,,2021-08-19,US1KYSC0020
  323,,2021-08-20,US1KYSC0020
    0,    0,2021-08-21,US1KYSC0020
    0,    0,2021-08-22,US1KYSC0020
    0,    0,2021-08-23,US1KYSC0020
    0,    0,2021-08-24,US1KYSC0020
    0,    0,2021-08-25,US1KYSC0020
    0,    0,2021-08-26,US1KYSC0020
    0,    0,2021-08-27,US1KYSC0020
    0,    0,2021-08-28,US1KYSC0020
    0,    0,2021-08-29,US1KYSC0020
    0,    0,2021-08-30,US1KYSC0020
  338,,2021-08-31,US1KYSC0020
  300,,2021-09-01,US1KYSC0020
    0,    0,2021-09-03,US1KYSC0020
  224,,2021-09-05,US1KYSC0020
   76,,2021-09-06,US1KYSC0020
    0,    0,2021-09-07,US1KYSC0020
    0,    0,2021-09-08,US1KYSC0020
  312,,2021-09-09,US1KYSC0020
    0,    0,2021-09-10,US1KYSC0020
    0,    0,2021-09-11,US1KYSC0020
    0,    0,2021-09-12,US1KYSC0020
    0,    0,2021-09-13,US1KYSC0020
    0,    0,2021-09-14,US1KYSC0020
    0,    0,2021-09-15,US1KYSC0020
   13,,2021-09-16,US1KYSC0020
    0,    0,2021-09-17,US1KYSC0020
    0,    0,2021-09-18,US1KYSC0020
    0,    0,2021-09-19,US1KYSC0020
   33,,2021-09-20,US1KYSC0020
   89,,2021-09-21,US1KYSC0020
  102,,2021-09-22,US1KYSC0020
  218,,2021-09-23,US1KYSC0020
    0,    0,2021-09-24,US1KYSC0020
    0,    0,2021-09-25,US1KYSC0020
    8,,2021-09-26,US1KYSC0020
    0,    0,2021-09-27,US1KYSC0020
    0,    0,2021-09-28,US1KYSC0020
    0,    0,2021-09-29,US1KYSC0020
    0,    0,2021-09-30,US1KYSC0020
    0,    0,2021-10-01,US1KYSC0020
    0,    0,2021-10-02,US1KYSC0020
  173,,2021-10-04,US1KYSC0020
    0,    0,2021-10-05,US1KYSC0020
   10,,2021-10-06,US1KYSC0020
  198,,2021-10-07,US1KYSC0020
   30,,2021-10-08,US1KYSC0020
   41,,2021-10-09,US1KYSC0020
    0,    0,2021-10-10,US1KYSC0020
    0,    0,2021-10-11,US1KYSC0020
    0,    0,2021-10-12,US1KYSC0020
    0,    0,2021-10-13,US1KYSC0020
  102,,2021-10-14,US1KYSC0020
    0,    0,2021-10-15,US1KYSC0020
  142,,2021-10-16,US1KYSC0020
    0,    0,2021-10-17,US1KYSC0020
    0,    0,2021-10-18,US1KYSC0020
    0,    0,2021-10-19,US1KYSC0020
    0,    0,2021-10-20,US1KYSC0020
    0,    0,2021-10-21,US1KYSC0020
    0,    0,2021-10-22,US1KYSC0020
    0,    0,2021-10-23,US1KYSC0020
    5,,2021-10-24,US1KYSC0020
  142,,2021-10-25,US1KYSC0020
    0,    0,2021-10-26,US1KYSC0020
    0,    0,2021-10-27,US1KYSC0020
    0,    0,2021-10-28,US1KYSC0020
   56,,2021-10-29,US1KYSC0020
  274,,2021-10-30,US1KYSC0020
   46,,2021-10-31,US1KYSC0020
    0,,2021-11-02,US1KYSC0020
    0,    0,2021-11-03,US1KYSC0020
    0,    0,2021-11-04,US1KYSC0020
    0,    0,2021-11-05,US1KYSC0020
    0,    0,2021-11-06,US1KYSC0020
    0,    0,2021-11-07,US1KYSC0020
    0,    0,2021-11-08,US1KYSC0020
    0,    0,2021-11-09,US1KYSC0020
    0,    0,2021-11-10,US1KYSC0020
    0,    0,2021-11-11,US1KYSC0020
  165,,2021-11-12,US1KYSC0020
   91,,2022-02-23,US1KYSC0020
    0,,2022-02-24,US1KYSC0020
  381,,2022-02-25,US1KYSC0020
    0,    0,2022-02-26,US1KYSC0020
    0,    0,2022-02-27,US1KYSC0020
    0,    0,2022-02-28,US1KYSC0020
    0,    0,2022-03-01,US1KYSC0020
    0,    0,2022-03-02,US1KYSC0020
    0,    0,2022-03-03,US1KYSC0020
    0,    0,2022-03-04,US1KYSC0020
    0,    0,2022-03-05,US1KYSC0020
    0,,2022-03-06,US1KYSC0020
  361,,2022-03-07,US1KYSC0020
  226,,2022-03-08,US1KYSC0020
   56,,2022-03-09,US1KYSC0020
    0,,2022-03-10,US1KYSC0020
    0,    0,2022-03-11,US1KYSC0020
    0,    0,2022-03-16,US1KYSC0020
    0,    0,2022-03-17,US1KYSC0020
    0,    0,2022-03-18,US1KYSC0020
   53,,2022-03-19,US1KYSC0020
    0,,2022-03-20,US1KYSC0020
    0,    0,2022-03-21,US1KYSC0020
    0,    0,2022-03-22,US1KYSC0020
   10,,2022-03-24,US1KYSC0020
    0,,2022-03-25,US1KYSC0020
   30,,2022-03-26,US1KYSC0020
    0,    0,2022-03-27,US1KYSC0020
    0,    0,2022-03-28,US1KYSC0020
    0,    0,2022-03-29,US1KYSC0020
    0,    0,2022-03-30,US1KYSC0020
   25,,2022-03-31,US1KYSC0020
   33,,2022-04-01,US1KYSC0020
    0,    0,2022-04-02,US1KYSC0020
    0,    0,2022-04-03,US1KYSC0020
    0,    0,2022-04-04,US1KYSC0020
   69,,2022-04-05,US1KYSC0020
    0,    0,2022-04-11,US1KYSC0020
  152,,2022-04-12,US1KYSC0020
   25,,2022-04-13,US1KYSC0020
  185,,2022-04-14,US1KYSC0020
    0,    0,2022-04-15,US1KYSC0020
   15,,2022-04-16,US1KYSC0020
    0,    0,2022-04-17,US1KYSC0020
  117,,2022-04-18,US1KYSC0020
   36,,2022-04-19,US1KYSC0020
   15,,2022-04-20,US1KYSC0020
   51,,2022-04-21,US1KYSC0020
    0,    0,2022-04-22,US1KYSC0020
    0,    0,2022-04-23,US1KYSC0020
    0,    0,2022-04-24,US1KYSC0020
    0,    0,2022-04-25,US1KYSC0020
    0,    0,2022-04-26,US1KYSC0020
    0,    0,2022-04-27,US1KYSC0020
    0,    0,2022-04-28,US1KYSC0020
    0,    0,2022-04-29,US1KYSC0020
    0,    0,2022-04-30,US1KYSC0020
   41,,2022-05-01,US1KYSC0020
   10,,2022-05-02,US1KYSC0020
   53,,2022-05-03,US1KYSC0020
   51,,2022-05-04,US1KYSC0020
    0,    0,2022-05-05,US1KYSC0020
    5,,2022-05-06,US1KYSC0020
  333,,2022-05-07,US1KYSC0020
  124,,2022-05-19,US1KYSC0020
   46,,2022-05-20,US1KYSC0020
    0,    0,2022-05-21,US1KYSC0020
   53,,2022-05-22,US1KYSC0020
   13,,2022-05-23,US1KYSC0020
    3,,2022-05-24,US1KYSC0020
    0,    0,2022-05-25,US1KYSC0020
   58,,2022-05-26,US1KYSC0020
  114,,2022-05-27,US1KYSC0020
   91,,2022-05-28,US1KYSC0020
    0,    0,2022-05-29,US1KYSC0020
    0,    0,2022-05-30,US1KYSC0020
    0,    0,2022-05-31,US1KYSC0020
    0,    0,2022-06-01,US1KYSC0020
  107,,2022-06-02,US1KYSC0020
    0,    0,2022-06-03,US1KYSC0020
    0,    0,2022-06-04,US1KYSC0020
    0,    0,2022-06-05,US1KYSC0020
   76,,2022-06-06,US1KYSC0020
  259,,2022-06-07,US1KYSC0020
    0,    0,2022-06-08,US1KYSC0020
   51,,2022-06-09,US1KYSC0020
    0,    0,2022-06-10,US1KYSC0020
   43,,2022-06-11,US1KYSC0020
  152,,2022-06-12,US1KYSC0020
    0,    0,2022-06-13,US1KYSC0020
    0,    0,2022-06-17,US1KYSC0020
   41,,2022-06-27,US1KYSC0020
    0,    0,2022-06-28,US1KYSC0020
    0,    0,2022-06-29,US1KYSC0020
    0,    0,2022-06-30,US1KYSC0020
   13,,2022-07-01,US1KYSC0020
    0,    0,2022-07-02,US1KYSC0020
  170,,2022-07-03,US1KYSC0020
    0,,2022-07-04,US1KYSC0020
    0,    0,2022-07-05,US1KYSC0020
    0,    0,2022-07-06,US1KYSC0020
   53,,2022-07-07,US1KYSC0020
    0,,2022-07-08,US1KYSC0020
  325,,2022-07-09,US1KYSC0020
   41,,2022-07-10,US1KYSC0020
    8,,2022-07-25,US1KYSC0020
    0,    0,2022-07-26,US1KYSC0020
  221,,2022-07-27,US1KYSC0020
  196,,2022-07-28,US1KYSC0020
  381,,2022-07-31,US1KYSC0020
    0,    0,2022-08-01,US1KYSC0020
    0,    0,2022-08-02,US1KYSC0020
    0,    0,2022-08-03,US1KYSC0020
    0,    0,2022-08-04,US1KYSC0020
    0,,2022-08-05,US1KYSC0020
   38,,2022-08-06,US1KYSC0020
   51,,2022-08-11,US1KYSC0020
    0,    0,2022-08-12,US1KYSC0020
    0,    0,2022-08-13,US1KYSC0020
    0,    0,2022-08-14,US1KYSC0020
    5,,2022-08-15,US1KYSC0020
    0,    0,2022-08-16,US1KYSC0020
    0,    0,2022-08-17,US1KYSC0020
    0,    0,2022-08-18,US1KYSC0020
    0,    0,2022-08-19,US1KYSC0020
    0,    0,2022-08-20,US1KYSC0020
    0,    0,2022-08-21,US1KYSC0020
    0,    0,2022-08-22,US1KYSC0020
    0,    0,2022-08-23,US1KYSC0020
    0,    0,2022-08-24,US1KYSC0020
    0,    0,2022-08-25,US1KYSC0020
    0,    0,2022-08-26,US1KYSC0020
    0,    0,2022-08-27,US1KYSC0020
    0,    0,2022-08-28,US1KYSC0020
    0,    0,2022-08-29,US1KYSC0020
  175,,2022-08-30,US1KYSC0020
  170,,2022-09-04,US1KYSC0020
    0,,2022-09-05,US1KYSC0020
   13,,2022-09-06,US1KYSC0020
  135,,2022-09-07,US1KYSC0020
    0,    0,2022-09-08,US1KYSC0020
    0,    0,2022-09-09,US1KYSC0020
    0,    0,2022-09-10,US1KYSC0020
    0,,2022-09-11,US1KYSC0020
  142,,2022-09-12,US1KYSC0020
    0,    0,2022-09-13,US1KYSC0020
    0,    0,2022-09-18,US1KYSC0020
    0,,2022-09-24,US1KYSC0020
   79,,2022-11-11,US1KYSC0020
  754,,2023-01-03,US1KYSC0020
  229,,2023-01-04,US1KYSC0020
   56,,2023-01-17,US1KYSC0020
  114,,2023-01-19,US1KYSC0020
  460,,2023-07-01,US1KYSC0020
  142,,2023-07-02,US1KYSC0020
   81,,2023-07-03,US1KYSC0020
    0,    0,2023-07-04,US1KYSC0020
    0,    0,2023-07-05,US1KYSC0020
   10,,2023-07-06,US1KYSC0020
    0,    0,2023-07-07,US1KYSC0020
    0,    0,2023-07-08,US1KYSC0020
  102,,2023-07-09,US1KYSC0020
    0,    0,2023-07-10,US1KYSC0020
    0,    0,2023-07-11,US1KYSC0020
    0,    0,2023-07-12,US1KYSC0020
    0,    0,2023-07-13,US1KYSC0020
    0,    0,2023-07-14,US1KYSC0020
    0,    0,2023-07-15,US1KYSC0020
  411,,2023-07-16,US1KYSC0020
    0,    0,2023-07-17,US1KYSC0020
  185,,2023-07-18,US1KYSC0020
   10,,2023-07-19,US1KYSC0020
    0,,2023-07-20,US1KYSC0020
    0,    0,2023-07-21,US1KYSC0020
    0,    0,2023-07-22,US1KYSC0020
    0,    0,2023-07-23,US1KYSC0020
    0,    0,2023-07-24,US1KYSC0020
  178,,2023-07-25,US1KYSC0020
    0,    0,2023-07-26,US1KYSC0020
    0,    0,2023-07-27,US1KYSC0020
    0,,2023-07-28,US1KYSC0020
   25,,2023-07-29,US1KYSC0020
    0,    0,2023-07-30,US1KYSC0020
    0,    0,2023-07-31,US1KYSC0020
    0,    0,2023-08-01,US1KYSC0020
    0,    0,2023-08-02,US1KYSC0020
   10,,2023-08-03,US1KYSC0020
  112,,2023-08-04,US1KYSC0020
    0,    0,2023-08-05,US1KYSC0020
    0,    0,2023-08-06,US1KYSC0020
    0,    0,2023-08-07,US1KYSC0020
  183,,2023-08-08,US1KYSC0020
   79,,2023-08-10,US1KYSC0020
    0,    0,2023-08-11,US1KYSC0020
    0,    0,2023-08-12,US1KYSC0020
    0,    0,2023-08-13,US1KYSC0020
    0,    0,2023-08-14,US1KYSC0020
  279,,2023-08-15,US1KYSC0020
    8,,2023-08-16,US1KYSC0020
    0,    0,2023-08-17,US1KYSC0020
    0,,2023-08-18,US1KYSC0020
    0,    0,2023-08-19,US1KYSC0020
    0,    0,2023-08-20,US1KYSC0020
    0,    0,2023-08-21,US1KYSC0020
    0,    0,2023-08-22,US1KYSC0020
    0,    0,2023-08-23,US1KYSC0020
    0,    0,2023-08-24,US1KYSC0020
   86,,2023-08-25,US1KYSC0020
  384,,2023-08-26,US1KYSC0020
  135,,2023-08-27,US1KYSC0020
    0,    0,2023-08-28,US1KYSC0020
    0,    0,2023-08-29,US1KYSC0020
    0,    0,2023-08-30,US1KYSC0020
    0,    0,2023-08-31,US1KYSC0020
    0,    0,2023-09-01,US1KYSC0020
    0,    0,2023-09-02,US1KYSC0020
    0,    0,2023-09-03,US1KYSC0020
    0,    0,2023-09-04,US1KYSC0020
    0,    0,2023-09-05,US1KYSC0020
    0,    0,2023-09-06,US1KYSC0020
   51,,2023-09-07,US1KYSC0020
    0,    0,2023-09-08,US1KYSC0020
    0,    0,2023-09-09,US1KYSC0020
    0,    0,2023-09-10,US1KYSC0020
    0,    0,2023-09-11,US1KYSC0020
    0,    0,2023-09-12,US1KYSC0020
   20,,2023-09-13,US1KYSC0020
   61,,2023-09-27,US1KYSC0020
   51,,2023-09-28,US1KYSC0020
   97,,2023-10-06,US1KYSC0020
  178,,2023-10-20,US1KYSC0020
  130,,2023-10-28,US1KYSC0020
   25,,2023-10-29,US1KYSC0020
  292,,2023-10-30,US1KYSC0020
  292,,2023-11-21,US1KYSC0020
  102,,2023-11-22,US1KYSC0020
